X,Y,OBJECTID,DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,ARREST
-76.1655959994269,43.0378469997168,2707,2018/08/27,0820,0820,300 KELLOGG ST,AGGRAVATED ASSAULT,
-76.1509800004035,43.04852999965,2708,2018/08/27,0520,0520,300 S  WARREN ST,ROBBERY,A
-76.131805500033,43.0659900000687,2709,2018/08/27,2253,2253,400 SEDGWICK DR,ROBBERY,
-76.1497020001766,43.0586009997243,2710,2018/08/27,1138,1138,400 BUTTERNUT ST,LARCENY,
-76.1475645004692,43.0590329999115,2711,2018/08/27,2103,2103,500 BUTTERNUT ST,LARCENY,
,,2712,2018/07/14,1913,1913,0 DESTINY USA DR,LARCENY,
-76.1486939996795,43.0706879995579,2713,2018/08/27,0910,0910,700 FIRST NORTH ST,LARCENY,
,,2714,2018/07/14,1734,1734,0 DESTINY USA DR,LARCENY,
-76.1826869994984,43.0327799996661,2715,2018/08/28,2030,0650,1800 BELLEVUE AV,MV THEFT,
-76.1712525002557,43.0539839999006,2716,2018/08/28,0300,0440,1000 W  GENESEE ST,LARCENY,
-76.1308290002436,43.0451550000619,2717,2018/08/28,2200,0800,200 COMSTOCK AVE,LARCENY,
-76.153334614351,43.0587503989778,2718,2018/07/14,0001,0001,100 ASH ST,LARCENY,
-76.1196150003833,43.046964000379,2719,2018/08/28,2122,2122,300 LEXINGTON AV,LARCENY,
-76.1497020001766,43.0586009997243,2720,2018/08/28,1411,1411,400 BUTTERNUT ST,LARCENY,
-76.1428345706702,43.0770149739694,2721,2018/07/14,1645,1700,100 KUHL AV,LARCENY,
-76.1386410001839,43.037378999716,2722,2018/08/28,1245,2045,900 IRVING AV,LARCENY,
-76.1769179996437,43.041905999919,2723,2018/08/28,0109,0109,800 S  WILBUR AV,AGGRAVATED ASSAULT,
-76.0896597333638,43.0402715837179,2724,2018/07/14,0200,0200,100 HADDON RD,AGGRAVATED ASSAULT,
-76.1364044997162,43.0556850000731,2725,2018/08/29,0749,0749,100 GREEN ST,LARCENY,
-76.1292959588713,43.0012755041412,2726,2018/07/14,2204,2204,100 LAFAYETTE RD,ROBBERY,
,,2727,2018/07/14,1415,1415,0 DESTINY USA DR,LARCENY,
-76.1296365000277,43.046766000217,2728,2018/08/29,0000,0700,1400 E  GENESEE ST,BURGLARY,
-76.1483393109883,43.0525057364793,2729,2018/07/13,0815,0815,200 N  STATE ST,AGGRAVATED ASSAULT,
-76.1360170499127,43.0218065858155,2730,2018/07/14,1741,1741,100 RONEY LN,AGGRAVATED ASSAULT,
-76.1091300005248,43.035353999757,2731,2018/08/29,0802,0802,1600 EUCLID AV,LARCENY,
-76.1533429347134,43.0168186787818,2732,2018/07/14,0800,1230,100 WIMAN AV,BURGLARY,
-76.1106869995531,43.0480890000491,2733,2018/08/29,2203,2203,200 FENWAY DR,MV THEFT,
-76.158979221711,43.0257660883263,2734,2018/07/14,1214,1214,1200 SOUTH AV,LARCENY,
-76.142795780213,43.0007789968447,2735,2018/07/14,2246,2246,100 W  SENECA TPKE,MV THEFT,
-76.1460885003442,43.0694280003875,2736,2018/08/29,0940,0940,300 GRIFFITHS ST,BURGLARY,
-76.1604964966234,43.0680199976913,2737,2018/07/14,2330,2330,300 TURTLE ST,AGGRAVATED ASSAULT,
-76.1349330000851,43.0480080003463,2738,2018/08/29,1926,1926,300 UNIVERSITY PL,LARCENY,
-76.1561639996985,43.0488720004429,2739,2018/08/29,1745,0645,300 W  FAYETTE ST,MV THEFT,
-76.1683361328806,43.0369707679543,2740,2018/07/14,1043,1043,400 DELAWARE ST,ROBBERY,
-76.0823640003401,43.0398540002474,2741,2018/08/29,1200,0800,3800 E  GENESEE ST,BURGLARY,
-76.1486939996795,43.0706879995579,2742,2018/08/29,0934,0934,700 FIRST NORTH ST,LARCENY,
-76.1683361328806,43.0369707679543,2743,2018/07/14,1330,1715,400 DELAWARE ST,BURGLARY,
-76.158391499551,43.0282980001435,2744,2018/08/29,0419,0755,900 SOUTH AV,BURGLARY,
-76.1652763874999,43.0699467163972,2745,2018/07/14,1641,1641,1700 N  SALINA ST,ROBBERY,
-76.1634148893467,43.0721953726847,2746,2018/07/14,1413,1413,400 WOLF ST,LARCENY,
,,2747,2018/07/15,2202,2202,UNKNOWN,ROBBERY,
-76.1519744996093,43.0511039999834,2748,2018/08/30,0851,0851,100 N  SALINA ST,LARCENY,
-76.1641499659333,43.0432369138738,2749,2018/07/14,0224,0224,500 GIFFORD ST,AGGRAVATED ASSAULT,
-76.0992389994797,43.0620390001299,2750,2018/08/30,1800,0655,1200 SUNNYCREST RD,MV THEFT,
-76.1221080005771,43.0460910004506,2751,2018/08/30,0056,0056,1800 W  GENESEE ST,MV THEFT,
-76.1707024452777,43.0520453819365,2752,2018/07/14,1901,1901,700 PARK AV,AGGRAVATED ASSAULT,
-76.1489009999973,43.0674840000203,2753,2018/08/30,0726,0726,200 HERBERT ST,BURGLARY,
-76.1491599349702,43.0557051865769,2754,2018/07/15,0950,1730,100 UNION AV,LARCENY,
-76.1295555005087,43.0685100001547,2755,2018/08/30,0055,0055,300 WENDELL TER,AGGRAVATED ASSAULT,
-76.1385187431876,43.0571991608902,2756,2018/07/14,2115,2119,900 JAMES ST,AGGRAVATED ASSAULT,
-76.1333224423883,43.0184986786239,2757,2018/07/15,1619,1619,100 REMINGTON AV,LARCENY,
-76.159548000462,43.0393680000069,2758,2018/08/30,1030,1106,600 W  ONONDAGA ST,AGGRAVATED ASSAULT,
-76.159548000462,43.0393680000069,2759,2018/08/30,0631,0631,600 W  ONONDAGA ST,BURGLARY,
,,2760,2018/07/15,1340,1340,0 DESTINY USA DR,LARCENY,
,,2761,2018/07/12,1625,1625,0 81 NORTH BOUND,AGGRAVATED ASSAULT,
-76.1549355002425,43.0632630004234,2762,2018/08/30,1845,1845,900 S  SALINA ST,LARCENY,
-76.1680574998548,43.054020000134,2763,2018/08/30,0818,0818,900 W  GENESEE ST,LARCENY,
-76.1486891236583,43.046977611242,2764,2018/07/15,1115,1700,300 JEFFERSON ST,LARCENY,
-76.1129496317847,43.050468746394,2765,2018/07/16,1115,1117,100 CROLY ST,AGGRAVATED ASSAULT,
-76.1460886269853,43.0270562544688,2766,2018/07/15,0100,0700,100 W  BEARD AV,MV THEFT,
-76.1386905003094,43.0693920002227,2767,2018/08/31,2130,2300,100 WADSWORTH ST,MV THEFT,
-76.1590419220251,43.0674111895166,2768,2018/07/15,1506,1506,1300 N  SALINA ST,ROBBERY,A
-76.1062544998758,43.0372889996835,2769,2018/08/31,0200,0300,200 STANDISH DR,LARCENY,
-76.1279219995657,43.0361189999673,2770,2018/08/31,0000,2103,300 EUCLID AV,LARCENY,
-76.1613364886755,43.0668598230132,2771,2018/07/16,1027,1027,200 TURTLE ST,BURGLARY,
-76.15892896523,43.0335447400013,2772,2018/07/16,0000,1530,300 BELLEVUE AV,LARCENY,
,,2773,2018/07/16,1551,1551,0 DESTINY USA DR,LARCENY,
-76.1253884999342,43.0363350003964,2774,2018/08/31,2040,1400,500 EUCLID AVE,LARCENY,
-76.1453449867698,43.0223157230386,2775,2018/07/16,2331,2331,300 WEBSTER AV,AGGRAVATED ASSAULT,
-76.1322870000288,43.0383599996528,2776,2018/09/01,1520,1520,100 COLLEGE PL,LARCENY,
-76.1946930004556,43.0562609995575,2777,2018/09/01,2000,0300,1000 WILLIS AV,LARCENY,
-76.1450973230585,43.0296836221024,2778,2018/07/16,1834,1834,100 WOODLAND AV,BURGLARY,
-76.1457209815139,43.0604685541874,2779,2018/07/16,0951,0951,700 BUTTERNUT ST,LARCENY,
-76.103818330392,43.068923978615,2780,2018/07/16,0919,0919,3100 JAMES ST,BURGLARY,
-76.1536186480339,43.0444440117207,2781,2018/07/17,1000,2300,100 DICKERSON ST,ROBBERY,
-76.1328702360076,43.0441263236333,2782,2018/07/17,2046,2046,100 WALNUT PL,LARCENY,
-76.1325435005662,43.0212059998853,2783,2018/09/01,2100,2100,200 VINCENT ST,AGGRAVATED ASSAULT,
-76.1398334998518,42.9943320003308,2784,2018/09/01,2015,0830,200 E  WARRINGTON RD,LARCENY,
-76.1504433965971,43.0631519263549,2785,2018/07/17,1316,1316,100 LILAC ST,LARCENY,
-76.1418225001678,43.0530299997681,2786,2018/09/01,2320,2320,300 HAWLEY AV,BURGLARY,
-76.1389562997545,43.0723488822445,2787,2018/07/17,0344,0344,300 WADSWORTH ST,MV THEFT,
-76.1093639997514,43.0587989997387,2788,2018/09/01,1940,2140,500 WOODBINE AVE,LARCENY,
-76.1707024452777,43.0520453819365,2789,2018/07/17,2315,2315,700 PARK AV,BURGLARY,
-76.1309190005213,43.0043400002239,2790,2018/09/01,0225,0300,900 E  BRIGHTON AV,ROBBERY,
-76.1483683553592,43.0174299113533,2791,2018/07/17,1625,1625,300 W  NEWELL ST,AGGRAVATED ASSAULT,
-76.1574637464378,43.0393178333485,2792,2018/07/18,1250,1250,100 LINCOLN AV,LARCENY,
-76.1462324995125,43.0674210002017,2793,2018/09/02,2300,2300,200 GILBERT AVE,LARCENY,
-76.13658798217,43.0415690707995,2794,2018/07/18,1708,1708,100 MARSHALL ST,LARCENY,
-76.1221754995712,43.0189559998588,2795,2018/09/02,1431,1230,100 FARM ACRE RD,LARCENY,
-76.1424518612404,43.0588907250455,2796,2018/07/18,1848,1848,200 DOUGLAS ST,BURGLARY,
-76.1630923601778,43.0395834572907,2797,2018/07/18,1731,1731,200 KELLOGG ST,LARCENY,
-76.1253884999342,43.0363350003964,2798,2018/09/02,2100,0900,500 EUCLID AV,LARCENY,
-76.1176620004999,43.0708500003741,2799,2018/09/02,0044,0044,400 VILLAGE DR,LARCENY,
-76.1229494997201,43.0363350002408,2800,2018/09/02,1530,2145,700 EUCLID AVE,LARCENY,
-76.1586774648806,43.0303972721731,2801,2018/07/13,1200,0625,800 SOUTH AV,BURGLARY,
-76.1483285171183,43.0317711453378,2802,2018/07/17,1400,0759,1500 S  SALINA ST,LARCENY,
-76.1552865004104,43.0047090003412,2803,2018/09/03,1356,1356,100 SMITH DR,LARCENY,
-76.0926869994556,43.0422750003617,2804,2018/09/03,1634,1634,100 W  GENESEE ST,LARCENY,
-76.1141385003359,43.065935999729,2805,2018/09/03,0758,0758,200 HICKOK AV,BURGLARY,
-76.141568764619,43.0630551061287,2806,2018/07/18,0500,1800,600 PARK ST,LARCENY,
-76.1483393109883,43.0525057364793,2807,2018/07/18,0359,0359,200 N  STATE ST,MV THEFT,
-76.1759189994519,43.0513289997299,2808,2018/09/03,0700,0700,200 SACKETT ST,BURGLARY,
-76.1537753994903,43.0249625981754,2809,2018/07/19,2309,2309,100 GLAHN AV,AGGRAVATED ASSAULT,
,,2810,2018/07/18,1200,1200,9500 DESTINY USA DR,LARCENY,
-76.136850000448,43.0382970001799,2811,2018/09/04,1439,1439,100 CROUSE DR,LARCENY,
-76.1769179996437,43.041905999919,2812,2018/09/03,0205,0205,800 S  WILBUR AV,BURGLARY,
,,2813,2018/07/19,1628,1628,0 DESTINY USA DR,LARCENY,
-76.142297969415,43.0394558781881,2814,2018/07/19,2058,2058,1200 ALMOND ST,MV THEFT,
-76.152305374487,43.0486440505545,2815,2018/07/18,1800,1800,300 S  SALINA ST,ROBBERY,
-76.1421154142789,43.0115428239654,2816,2018/07/18,1751,1751,3800 S  SALINA ST,LARCENY,
-76.1707214998294,43.0304040002022,2817,2018/09/04,2219,2219,400 STOLP AV,MV THEFT,
-76.1536449152292,43.0480210085044,2818,2018/07/19,1415,1415,100 WALTON ST,LARCENY,
-76.1454517526503,43.0382704890781,2819,2018/07/19,0653,0653,400 BURT ST,BURGLARY,
-76.1559569994044,43.065072000116,2820,2018/09/04,2300,0800,300 W  KIRKPATRICK ST,LARCENY,
-76.0941495280867,43.054629634926,2821,2018/07/19,1710,1710,2800 ERIE BLVD E,LARCENY,
-76.1576940004637,43.0407629996477,2822,2018/09/04,1649,1649,400 W  ONONDAGA ST,LARCENY,
-76.1276217037864,43.0469617418973,2823,2018/07/19,2052,2052,1500 E  GENESEE ST,LARCENY,
-76.159548000462,43.0393680000069,2824,2018/09/04,0515,0830,600 W  ONONDAGA ST,BURGLARY,A
-76.142096301058,43.0426578422063,2825,2018/07/19,0024,0024,700 E  ADAMS ST,AGGRAVATED ASSAULT,
,,2826,2018/07/20,1350,1350,0 DESTINY USA DR,LARCENY,
-76.151016000334,43.0403850004194,2827,2018/09/04,1726,1726,700 S  SALINA ST,LARCENY,
-76.136850000448,43.0382970001799,2828,2018/09/05,1800,2000,100 CROUSE DR,LARCENY,
,,2829,2018/07/20,1824,1824,0 DESTINY USA DR,LARCENY,
-76.1946930004556,43.0562609995575,2830,2018/09/05,2219,2219,1000 WILLIS AV,ROBBERY,
-76.144762504806,43.0632226266285,2831,2018/07/20,0355,0355,100 OBERST ST,BURGLARY,
-76.1357363023424,43.0275268732531,2832,2018/07/20,0100,1100,100 JAMESVILLE AV,LARCENY,
,,2833,2018/07/20,1614,1614,0 DESTINY USA DR,LARCENY,
-76.1379911440924,43.0723954555943,2834,2018/07/20,2200,0615,400 WOODRUFF AVE,LARCENY,
-76.1133419999038,43.0477829996534,2835,2018/09/05,2115,0840,2100 E  FAYETTE ST,LARCENY,
-76.1556806073685,43.0232247525482,2836,2018/07/20,1400,1430,1000 COLVIN ST,LARCENY,
-76.1851640525614,43.0498598162626,2837,2018/07/20,1500,1521,400 SCHUYLER ST,AGGRAVATED ASSAULT,
-76.12446248704,43.0364900114652,2838,2018/07/20,0100,1100,800 ACKERMAN AVE,LARCENY,
-76.1497020001766,43.0586009997243,2839,2018/09/05,0830,0830,400 BUTTERNUT ST,LARCENY,
-76.1651099996686,43.0315920003393,2840,2018/09/05,1315,1615,300 W  ONONDAGA ST,LARCENY,
-76.1664059994413,43.051077000198,2841,2018/09/05,0109,0109,400 WILKINSON ST,AGGRAVATED ASSAULT,
-76.1663651310255,43.0487380203377,2842,2018/07/20,1149,1149,700 ERIE BLVD W,LARCENY,
-76.1536186480339,43.0444440117207,2843,2018/07/21,1448,1448,100 DICKERSON ST,LARCENY,
-76.1458895571213,43.0269849622645,2844,2018/07/21,1154,1154,100 E  BEARD AV,LARCENY,
-76.1515110002472,43.0441739999108,2845,2018/09/05,1850,0700,600 S  WARREN ST,LARCENY,
-76.1522624994055,43.0438229999158,2846,2018/09/05,1649,1649,500 S  SALINA ST,ROBBERY,
-76.1493646348412,43.064609662964,2847,2018/07/21,1220,1234,100 NEUTRAL CT,AGGRAVATED ASSAULT,
-76.1723189994937,43.0416270000433,2848,2018/09/05,0550,0550,600 S  GEDDES ST,ROBBERY,
-76.1426384020233,43.0088031933243,2849,2018/07/20,1137,1137,4100 S  SALINA ST,AGGRAVATED ASSAULT,
-76.1464559682354,43.025173953295,2850,2018/07/21,0000,1808,100 WEBSTER AV,BURGLARY,
-76.1486939996795,43.0706879995579,2851,2018/09/05,1824,1824,700 FIRST NORTH ST,LARCENY,
-76.1513990182725,43.0254104516703,2852,2018/07/21,0438,0438,1400 MIDLAND AV,AGGRAVATED ASSAULT,
-76.1207129995364,43.0383419997123,2853,2018/09/05,1620,1840,700 MARYLAND AVE,LARCENY,
-76.1513355003376,43.0689780001182,2854,2018/09/05,1930,0700,800 SPRING ST,LARCENY,
-76.1267827105725,43.0629502455941,2855,2018/07/21,2200,0900,1500 JAMES ST,LARCENY,
-76.1511149998324,43.0718849996213,2856,2018/09/05,0811,0811,900 KIRKPATRICK ST,BURGLARY,
-76.1613161131193,43.0333240905154,2857,2018/07/21,2300,2310,300 RICH ST,MV THEFT,
-76.1039998841633,43.0534777826209,2858,2018/07/21,1638,1638,2500 ERIE BLVD E,LARCENY,
-76.1437422113531,43.0797483755093,2859,2018/07/21,1655,1655,1800 COURT ST,LARCENY,
-76.1552865004104,43.0047090003412,2860,2018/09/06,1720,1955,100 SMITH DR,LARCENY,
-76.1224814996603,43.0283969997052,2861,2018/09/06,0143,0143,1200 LANCASTER AV,MV THEFT,
-76.1557379006607,43.0336644099913,2862,2018/07/21,0339,0339,500 MIDLAND AV,AGGRAVATED ASSAULT,
-76.1221080005771,43.0460910004506,2863,2018/09/06,1205,1205,1800 W  GENESEE ST,LARCENY,
-76.1934011228831,43.0323602482976,2864,2018/07/21,1612,1612,4700 ONONDAGA BLVD,LARCENY,
-76.1376392647705,43.0507325794411,2865,2018/07/21,1619,1619,3400 ERIE BLVD E,LARCENY,
,,2866,2018/07/21,1520,1520,0 DESTINY USA DR,LARCENY,
-76.1093595002408,43.0504650000867,2867,2018/09/06,0300,0530,600 DAKIN ST,LARCENY,
-76.1430142274497,43.0549942335245,2868,2018/07/21,1200,1500,700 JAMES ST,BURGLARY,
-76.1486939996795,43.0706879995579,2869,2018/09/05,1325,1325,700 FIRST NORTH ST,LARCENY,
-76.1346720005411,43.0164810003304,2870,2018/09/06,1200,1000,900 IVY RIDGE RD,LARCENY,
,,2871,2018/07/21,1800,1800,9000 DESTINY USA DR,LARCENY,
,,2872,2018/07/21,1140,1140,9500 DESTINY USA DR,LARCENY,
-76.1322870000288,43.0383599996528,2873,2018/09/07,1330,1700,100 COLLEGE PL,LARCENY,
-76.1613614995846,43.0180560001536,2874,2018/09/07,1851,1851,100 VALLEY DR,LARCENY,
,,2875,2018/07/22,1359,1414,0 DESTINY USA DR,LARCENY,
-76.1276700003444,43.0327800003083,2876,2018/09/07,2200,1515,200 BERKELEY DR,LARCENY,
-76.1487816411486,43.0381287575222,2877,2018/07/22,1615,1615,1000 MONTGOMERY ST,AGGRAVATED ASSAULT,
-76.1412606373856,43.0162567968008,2878,2018/07/22,2245,2252,100 W  CALTHROP AV,AGGRAVATED ASSAULT,
-76.15050433259,43.0551779723107,2879,2018/07/21,2230,2230,500 N  STATE ST,ROBBERY,
-76.1726609998871,43.0341660003933,2880,2018/09/07,2352,2352,1200 W  ONONDAGA ST,AGGRAVATED ASSAULT,
-76.1222160004874,43.0214579998658,2881,2018/09/07,0900,1830,200 SMALL RD,LARCENY,
-76.1851640525614,43.0498598162626,2882,2018/07/22,1117,1117,400 SCHUYLER ST,AGGRAVATED ASSAULT,
-76.143735000555,43.0559820001541,2883,2018/09/07,1741,1741,500 CATHERINE ST,LARCENY,
-76.1589197381367,43.0673542214352,2884,2018/07/22,0030,0030,300 COURT ST,AGGRAVATED ASSAULT,
,,2885,2018/07/23,1115,1115,0 DESTINY USA DR,LARCENY,
-76.1603174997619,43.0741079997363,2886,2018/09/08,2320,2320,1500 FIRST NORTH ST,BURGLARY,
-76.1518350000396,43.04939400001,2887,2018/09/08,2100,2350,100 W  WASHINGTON ST,LARCENY,
-76.0846455002636,43.044785999665,2888,2018/09/08,0105,0705,1600 SALT SPRINGS RD,LARCENY,
,,2889,2018/07/23,1734,1734,0 DESTINY USA DR,LARCENY,
-76.1325435005662,43.0212059998853,2890,2018/09/08,1124,1805,200 VINCENT ST,LARCENY,
-76.1094944998759,43.0707420000104,2891,2018/09/08,1200,0400,200 NORWOOD AVE,LARCENY,
,,2892,2018/07/23,1810,1810,0 DESTINY USA DR,LARCENY,
-76.1311889994582,43.0338419996927,2893,2018/09/08,1200,2100,300 MOUNT OLYMPUS DR,LARCENY,
-76.1785312701462,43.0326658477863,2894,2018/07/23,1550,1607,100 DUANE ST,AGGRAVATED ASSAULT,
-76.1344417208952,43.0591972289888,2895,2018/07/23,1011,1011,1000 JAMES ST,LARCENY,
-76.1386410001839,43.037378999716,2896,2018/09/08,1803,1803,900 IRVING AV,LARCENY,
,,2897,2018/07/23,1920,1920,0 DESTINY USA DR,LARCENY,
-76.1607647861939,43.0757423750602,2898,2018/07/23,1715,1715,700 WOLF ST,LARCENY,
-76.158391499551,43.0282980001435,2899,2018/09/08,2310,2312,900 SOUTH AV,MV THEFT,
-76.1512589995389,43.0199640000642,2900,2018/09/08,0948,0948,400 W  BRIGHTON AV,LARCENY,
-76.1671991087584,43.0331944367283,2901,2018/07/23,2227,2227,900 BELLEVUE AV,MV THEFT,
-76.130457706836,43.0579681573233,2902,2018/07/23,0424,0424,500 ELM ST,BURGLARY,
-76.1314776718343,43.0059075224242,2903,2018/07/23,1500,0530,800 E  BRIGHTON AV,LARCENY,
-76.1671991087584,43.0331944367283,2904,2018/07/23,2227,2227,900 BELLEVUE AV,MV THEFT,A
-76.1385187431876,43.0571991608902,2905,2018/07/23,2038,2038,900 JAMES ST,BURGLARY,
-76.1577111044955,43.0334857418839,2906,2018/07/24,2228,2228,100 CHESTER ST,BURGLARY,
,,2907,2018/07/24,2050,2050,0 DESTINY USA DR,LARCENY,
-76.1520710572597,43.0524209031641,2908,2018/07/23,1555,1555,200 N  SALINA ST,AGGRAVATED ASSAULT,
-76.1413973884405,43.0781220097526,2909,2018/07/24,2335,0335,100 MALVERNE DR,LARCENY,
-76.1323275002325,43.0240859996279,2910,2018/09/09,1656,1656,200 LORRAINE AV,BURGLARY,
-76.1803583141118,43.0459532010354,2911,2018/07/24,2300,0500,200 WHITTIER AV,LARCENY,
-76.1569864973306,43.0232150818956,2912,2018/07/24,2240,2240,1100 W  COLVIN ST,ROBBERY,
-76.0907829663453,43.0549498764692,2913,2018/07/24,0109,0109,2900 ERIE BLVD E,BURGLARY,A
-76.1306760002751,43.0420680004262,2914,2018/09/09,1600,1730,400 COMSTOCK AV,LARCENY,
-76.1669121121807,43.0431026284382,2915,2018/07/24,1821,1815,600 GIFFORD ST,AGGRAVATED ASSAULT,
-76.1607537390545,43.0359802400946,2916,2018/07/24,2106,2106,800 TALLMAN ST,AGGRAVATED ASSAULT,
-76.1314776718343,43.0059075224242,2917,2018/07/24,1900,2200,800 E  BRIGHTON AV,LARCENY,
-76.1469005874005,43.0231537418488,2918,2018/07/25,2108,2108,100 FERNWOOD AV,AGGRAVATED ASSAULT,
-76.1354775005261,43.0131059996287,2919,2018/09/09,0355,0401,500 W  BRIGHTON AV,BURGLARY,
-76.1488954236456,43.0329681112402,2920,2018/07/22,2207,2207,1400 S  SALINA ST,ROBBERY,
-76.1503183421424,43.0764447271647,2921,2018/07/25,0220,0220,100 WILLUMAE DR,LARCENY,
-76.136850000448,43.0382970001799,2922,2018/09/10,1015,1500,100 CROUSE DR,LARCENY,
-76.1154341008981,43.0536853742151,2923,2018/07/25,0911,0911,300 PEAT ST,LARCENY,
-76.1350660329908,43.0633613012952,2924,2018/07/25,2016,2016,200 PARK ST,ROBBERY,
-76.1718149996148,43.0587269996272,2925,2018/09/10,2300,2300,100 GIMINSKI DR,BURGLARY,
-76.1418210586866,43.0180957151101,2926,2018/07/25,2030,0630,100 W  NEWELL ST,LARCENY,
-76.12060959637,43.0711387729945,2927,2018/07/26,1110,1114,100 SWANSEA DR,LARCENY,
-76.1469975001274,43.0698060003394,2928,2018/09/08,0525,0525,400 GRIFFITHS ST,ROBBERY,
-76.1408280001927,43.0599599996094,2929,2018/09/09,0120,0120,400 HIGHLAND ST,AGGRAVATED ASSAULT,
-76.1349330000851,43.0480080003463,2930,2018/09/10,1330,1330,300 UNIVERSITY PL,LARCENY,
-76.1292959588713,43.0012755041412,2931,2018/07/26,1251,1900,100 LAFAYETTE RD,LARCENY,
-76.1411932973129,43.015356667967,2932,2018/07/26,0957,0957,100 W  LYNHURST AV,LARCENY,
-76.1218740001842,43.040709000018,2933,2018/09/11,1820,1820,100 JUDSON ST,LARCENY,
-76.1509023712814,43.0599123788023,2934,2018/07/25,1342,1342,900 N  TOWNSEND ST,ROBBERY,
-76.1629454998254,43.0373879996564,2935,2018/09/10,0849,0849,700 W  ONONDAGA ST,LARCENY,
-76.1552865004104,43.0047090003412,2936,2018/09/11,1700,2000,100 SMITH DR,LARCENY,
-76.1379763397879,43.0552414076031,2937,2018/07/26,0843,0843,300 GREEN ST,BURGLARY,
-76.1601531684074,43.0334905711847,2938,2018/07/26,1500,1500,400 BELLEVUE AV,LARCENY,
-76.1470275419115,43.0334269770582,2939,2018/07/25,1700,2000,1400 S  STATE ST,LARCENY,
-76.1431725001842,43.0651080002985,2940,2018/09/11,1000,1002,1100 BUTTERNUT ST,LARCENY,
-76.1302584311104,43.0404319723859,2941,2018/07/26,2228,2228,600 COMSTOCK AV,BURGLARY,
-76.1302584311104,43.0404319723859,2942,2018/07/26,0904,0930,600 COMSTOCK AV,BURGLARY,
,,2943,2018/07/27,0943,0943,UNKNOWN,LARCENY,
-76.1712525002557,43.0539839999006,2944,2018/09/11,1107,1107,1000 W  GENESEE ST,LARCENY,
-76.1426499337782,42.9934272430442,2945,2018/07/27,1047,1047,0 HARDING PL,LARCENY,
-76.1900015297281,43.0529721327438,2946,2018/07/26,0000,0000,700 MILTON AV,LARCENY,
-76.1337855003547,43.0399079999304,2947,2018/09/11,0755,0930,200 WAVERLY AV,LARCENY,
-76.1529524996264,42.9977880810309,2948,2018/07/27,1208,1208,100 CHAFFEE AV,AGGRAVATED ASSAULT,
-76.1177519994545,43.0451819999941,2949,2018/09/11,1105,1105,2100 E  GENESEE ST,LARCENY,
-76.1147469519543,43.0471819811831,2950,2018/07/25,1335,1341,400 WESTMORELAND AV,AGGRAVATED ASSAULT,
-76.1177519994545,43.0451819999941,2951,2018/09/11,1355,1356,2100 E  GENESEE ST,LARCENY,
-76.1497020001766,43.0586009997243,2952,2018/09/11,1521,1521,400 BUTTERNUT ST,LARCENY,
-76.1231812391472,43.0714435555687,2953,2018/07/27,2200,1100,100 FORDHAM RD,LARCENY,
,,2954,2018/07/27,2000,2100,0 DESTINY USA DR,LARCENY,
-76.1014049687155,43.0691546755395,2955,2018/07/27,0100,0700,100 LYNWOOD AV,LARCENY,
-76.1292959588713,43.0012755041412,2956,2018/07/27,1331,1650,100 LAFAYETTE RD,LARCENY,
-76.1220044999242,43.0585110003082,2957,2018/09/11,1444,1444,800 TEALL AV,AGGRAVATED ASSAULT,
-76.1560451563577,43.0634582402196,2958,2018/07/27,2320,2320,100 TITUS AL,AGGRAVATED ASSAULT,
-76.136850000448,43.0382970001799,2959,2018/09/12,1545,1715,100 CROUSE DR,LARCENY,
,,2960,2018/07/27,2130,0800,100 NEWBURY HOLLOW LN,MV THEFT,
-76.1613614995846,43.0180560001536,2961,2018/09/12,2339,2339,100 VALLEY DR,BURGLARY,
-76.1204114994446,43.0642440001011,2962,2018/09/12,1417,1417,200 HIXSON AV,BURGLARY,
-76.1691136229856,43.046328987845,2963,2018/07/27,1005,1005,1000 W  FAYETTE ST,LARCENY,
-76.1314776718343,43.0059075224242,2964,2018/07/26,0625,0625,800 E  BRIGHTON AVE,LARCENY,
-76.1536504016746,43.0471292958402,2965,2018/07/27,1510,1510,200 W  JEFFERSON ST,LARCENY,
-76.1418225001678,43.0530299997681,2966,2018/09/12,1353,1700,300 HAWLEY AV,LARCENY,
-76.1176620004999,43.0708500003741,2967,2018/09/12,2255,2255,400 VILLAGE DR,LARCENY,
-76.127456583372,43.0528114012059,2968,2018/07/27,1620,1620,300 N  BEECH ST,LARCENY,
