X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId
-8479117.10604554,5314990.14850737,2023/09/14 00:00:00+00,2100,800,600 GLENWOOD AV   ,,Motor Vehicle,MV THEFT,43.0198266250001,-76.1692049219999,5396
-8478345.84353644,5323600.90493616,2023/05/04 00:00:00+00,2210,442,600 HIAWATHA BLVD E ,,From Motor Vehicle,LARCENY,43.0763538030001,-76.162276553,5397
-8479715.05189985,5321692.11934393,2023/08/22 00:00:00+00,2224,2224,600 HIAWATHA BLVD W ,,,AGGRAVATED ASSAULT,43.0638276600001,-76.1745763609999,5398
-8479715.05189985,5321692.11934393,2023/04/17 00:00:00+00,0319,319,600 HIAWATHA BLVD W ,Yes,Motor Vehicle,MV THEFT,43.0638276600001,-76.1745763609999,5399
-8477103.34514001,5322919.88544999,2023/10/02 00:00:00+00,0510,510,900 KIRKPATRICK ST     ,,Motor Vehicle,MV THEFT,43.0718850000001,-76.1511149999999,5400
-8479715.05189985,5321692.11934393,2023/06/19 00:00:00+00,0245,245,600 HIAWATHA BLVD W ,Yes,,AGGRAVATED ASSAULT,43.0638276600001,-76.1745763609999,5401
-8477103.34514001,5322919.88544999,2023/01/27 00:00:00+00,1620,1620,900 KIRKPATRICK ST     ,,All Other,LARCENY,43.0718850000001,-76.1511149999999,5402
-8479715.05189985,5321692.11934393,2023/08/23 00:00:00+00,1431,1431,600 HIAWATHA BLVD W ,,All Other,LARCENY,43.0638276600001,-76.1745763609999,5403
-8477103.34514001,5322919.88544999,2023/10/04 00:00:00+00,0150,219,900 KIRKPATRICK ST     ,Yes,,ROBBERY,43.0718850000001,-76.1511149999999,5404
-8479715.05189985,5321692.11934393,2023/03/07 00:00:00+00,0358,358,600 HIAWATHA BLVD W ,,From Building,LARCENY,43.0638276600001,-76.1745763609999,5405
-8473646.36132275,5321297.74263857,2023/02/02 00:00:00+00,1936,1936,600 HIXSON AV   ,,,ROBBERY,43.061239298,-76.120060386,5406
-8477103.34514001,5322919.88544999,2023/02/06 00:00:00+00,1836,1836,900 KIRKPATRICK ST     ,,All Other,LARCENY,43.0718850000001,-76.1511149999999,5407
-8479715.05189985,5321692.11934393,2023/03/02 00:00:00+00,2150,2155,600 HIAWATHA BLVD W ,,Motor Vehicle,MV THEFT,43.0638276600001,-76.1745763609999,5408
-8473646.36132275,5321297.74263857,2023/05/31 00:00:00+00,1324,1530,600 HIXSON AV   ,,,AGGRAVATED ASSAULT,43.061239298,-76.120060386,5409
-8473646.36132275,5321297.74263857,2023/06/25 00:00:00+00,0949,949,600 HIXSON AV   ,Yes,,AGGRAVATED ASSAULT,43.061239298,-76.120060386,5410
-8477103.34514001,5322919.88544999,2023/04/06 00:00:00+00,1600,1900,900 KIRKPATRICK ST     ,,All Other,LARCENY,43.0718850000001,-76.1511149999999,5411
-8479715.05189985,5321692.11934393,2023/02/13 00:00:00+00,2300,2305,600 HIAWATHA BLVD W,,Motor Vehicle,MV THEFT,43.0638276600001,-76.1745763609999,5412
-8474984.86721401,5315063.38827651,2023/10/13 00:00:00+00,2100,2100,600 JAMESVILLE AV   ,,Motor Vehicle,MV THEFT,43.0203076430001,-76.1320843889999,5413
-8476388.72020671,5322284.39340222,2023/02/08 00:00:00+00,0000,1613,600 JOHN ST     ,,All Other,LARCENY,43.0677146510001,-76.1446954149999,5414
-8478050.29195817,5322505.06407691,2023/10/07 00:00:00+00,1530,1530,400 TURTLE ST     ,,All Other,LARCENY,43.0691628110001,-76.159621568,5415
-8475273.92062831,5318432.05251863,2023/09/26 00:00:00+00,1700,1820,700 UNIVERSITY AV   ,,All Other,LARCENY,43.042428,-76.1346809999999,5416
-8476589.06968665,5315205.22932492,2023/10/18 00:00:00+00,1445,745,500 CANNON ST     ,,All Other,LARCENY,43.021239204,-76.1464951849999,5417
-8479645.64375206,5316394.05563226,2023/05/06 00:00:00+00,1713,1713,500 STINARD AV   ,,Unknown,LARCENY,43.029046432,-76.173952857,5418
-8478050.29195817,5322505.06407691,2023/11/12 00:00:00+00,0140,145,400 TURTLE ST     ,,,ROBBERY,43.0691628110001,-76.159621568,5419
-8473738.21114592,5318658.59809787,2023/05/12 00:00:00+00,1800,1800,500 COLUMBUS AV   ,,From Motor Vehicle,LARCENY,43.043915327,-76.120885487,5420
-8478800.02115894,5318656.87277947,2023/08/24 00:00:00+00,1730,743,700 TULLY ST     ,,Motor Vehicle,MV THEFT,43.0439040000001,-76.1663564999999,5421
-8476677.95663026,5319706.39907588,2023/12/24 00:00:00+00,1345,1350,400 ERIE BLVD E ,,Motor Vehicle,MV THEFT,43.050793927,-76.14729367,5422
-8481810.61481999,5316898.70446869,2023/09/04 00:00:00+00,1500,1505,4700 ONONDAGA BLVD   ,,From Motor Vehicle,LARCENY,43.032360248,-76.1934011229999,5423
-8473738.21114592,5318658.59809787,2023/03/30 00:00:00+00,0245,245,500 COLUMBUS AV   ,,From Motor Vehicle,LARCENY,43.043915327,-76.120885487,5424
-8477337.75270685,5312297.3991717,2023/03/17 00:00:00+00,1456,1456,400 W SENECA TPKE   ,,Shoplifting,LARCENY,43.0021387960001,-76.153220719,5425
-8475273.92062831,5318432.05251863,2023/02/17 00:00:00+00,1327,1328,700 UNIVERSITY AV   ,,Shoplifting,LARCENY,43.042428,-76.1346809999999,5426
-8475595.52263722,5319095.5620337,2023/07/13 00:00:00+00,0350,415,900 E  GENESEE ST     ,,From Motor Vehicle,LARCENY,43.0467840000001,-76.13757,5427
-8478050.29195817,5322505.06407691,2023/12/10 00:00:00+00,0240,243,400 TURTLE ST     ,,All Other,ROBBERY,43.0691628110001,-76.159621568,5428
-8477337.75270685,5312297.3991717,2023/05/02 00:00:00+00,1125,1125,400 W SENECA TPKE   ,,From Building,LARCENY,43.0021387960001,-76.153220719,5429
-8474793.1067007,5318293.88395994,2023/02/25 00:00:00+00,0200,1350,500 COMSTOCK AV   ,,From Building,LARCENY,43.041520872,-76.130361775,5430
-8477546.6750121,5322961.03046408,2023/07/29 00:00:00+00,0325,325,700 COURT ST     ,Yes,,BURGLARY,43.0721550000001,-76.1550975,5431
-8475273.92062831,5318432.05251863,2023/08/21 00:00:00+00,1000,1015,700 UNIVERSITY AV   ,,Shoplifting,LARCENY,43.042428,-76.1346809999999,5432
-8480398.81172322,5320972.73835883,2023/11/01 00:00:00+00,0212,212,500 STATE FAIR BLVD   ,,From Building,BURGLARY,43.059106157,-76.18071868,5433
-8476334.90658375,5320234.87939284,2023/08/24 00:00:00+00,2130,930,600 JAMES ST     ,,Motor Vehicle,MV THEFT,43.054263,-76.1442119989999,5434
-8474928.2736094,5314939.80789928,2023/10/04 00:00:00+00,0030,600,700 JAMESVILLE AV   ,,From Motor Vehicle,LARCENY,43.0194960000001,-76.1315759999999,5435
-8478159.28019619,5319601.60805403,2023/12/20 00:00:00+00,1054,1054,500 ERIE BLVD W ,,All Other,LARCENY,43.0501060300001,-76.160600626,5436
-8477557.19470397,5322498.84522382,2023/11/27 00:00:00+00,0645,1400,700 DANFORTH ST     ,,From Building,BURGLARY,43.069122,-76.1551919999999,5437
-8477781.61490874,5320721.63373806,2023/05/26 00:00:00+00,1500,1257,600 N FRANKLIN ST     ,,From Motor Vehicle,LARCENY,43.0574580000001,-76.157208001,5438
-8476677.95663026,5319706.39907588,2023/06/20 00:00:00+00,1252,1252,400 ERIE BLVD E ,,From Building,LARCENY,43.050793927,-76.14729367,5439
-8474547.35512115,5314885.02255207,2023/08/21 00:00:00+00,1130,1130,500 THURBER ST   ,,,AGGRAVATED ASSAULT,43.0191361810001,-76.128154151,5440
-8477298.71084635,5322574.27448763,2023/06/07 00:00:00+00,1653,1653,700 KIRKPATRICK ST     ,,,AGGRAVATED ASSAULT,43.0696170000001,-76.15287,5441
-8478050.29195817,5322505.06407691,2023/03/31 00:00:00+00,2134,2150,400 TURTLE ST     ,,From Building,BURGLARY,43.0691628110001,-76.159621568,5442
-8475273.92062831,5318432.05251863,2023/02/24 00:00:00+00,1504,1504,700 UNIVERSITY AV   ,,From Building,LARCENY,43.042428,-76.1346809999999,5443
-8476677.95663026,5319706.39907588,2023/11/24 00:00:00+00,0634,634,400 ERIE BLVD E ,Yes,Shoplifting,LARCENY,43.050793927,-76.14729367,5444
-8477337.75270685,5312297.3991717,2023/06/01 00:00:00+00,0210,210,400 W SENECA TPKE   ,,,BURGLARY,43.0021387960001,-76.153220719,5445
-8481810.61481999,5316898.70446869,2023/10/13 00:00:00+00,1207,1207,4700 ONONDAGA BLVD   ,,Shoplifting,LARCENY,43.032360248,-76.1934011229999,5446
-8473848.51540296,5320245.43080028,2023/12/13 00:00:00+00,0000,600,500 TEALL AV   ,,Motor Vehicle,MV THEFT,43.0543322600001,-76.121876367,5447
-8474793.1067007,5318293.88395994,2023/10/04 00:00:00+00,0000,1447,500 COMSTOCK AV   ,,From Building,LARCENY,43.041520872,-76.130361775,5448
-8480800.36784319,5319376.64670068,2023/08/17 00:00:00+00,0200,200,400 ULSTER ST     ,,From Motor Vehicle,LARCENY,43.0486292530001,-76.1843259199999,5449
-8475273.92062831,5318432.05251863,2023/08/12 00:00:00+00,1109,1131,700 UNIVERSITY AV   ,,Shoplifting,LARCENY,43.042428,-76.1346809999999,5450
-8473107.19705764,5317596.38453776,2023/05/08 00:00:00+00,0000,2205,400 FELLOWS AV   ,,From Motor Vehicle,LARCENY,43.0369413240001,-76.115216991,5451
-8477337.75270685,5312297.3991717,2023/03/18 00:00:00+00,0947,947,400 W SENECA TPKE   ,,Shoplifting,LARCENY,43.0021387960001,-76.153220719,5452
-8475612.55451931,5324136.48292589,2023/11/25 00:00:00+00,1620,1620,700 DARLINGTON RD     ,Yes,,ROBBERY,43.079868,-76.1377229999999,5453
-8478405.2703334,5318777.60729981,2023/08/20 00:00:00+00,0200,200,500 TULLY ST     ,,Motor Vehicle,MV THEFT,43.0446966370001,-76.162810393,5454
-8477298.71084635,5322574.27448763,2023/12/13 00:00:00+00,1000,700,700 KIRKPATRICK ST     ,,Motor Vehicle,MV THEFT,43.0696170000001,-76.15287,5455
-8476334.90658375,5320234.87939284,2023/03/23 00:00:00+00,0911,911,600 JAMES ST     ,,From Building,LARCENY,43.054263,-76.1442119989999,5456
-8475273.92062831,5318432.05251863,2023/10/18 00:00:00+00,1524,1601,700 UNIVERSITY AV   ,Yes,Shoplifting,LARCENY,43.042428,-76.1346809999999,5457
-8476677.95663026,5319706.39907588,2023/05/31 00:00:00+00,1800,1815,400 ERIE BLVD E ,,All Other,LARCENY,43.050793927,-76.14729367,5458
-8480964.57299767,5320115.59416879,2023/09/15 00:00:00+00,1015,1015,600 N LOWELL AV   ,,Motor Vehicle,MV THEFT,43.05348,-76.185801,5459
-8481810.61481999,5316898.70446869,2023/11/22 00:00:00+00,1114,1201,4700 ONONDAGA BLVD   ,Yes,All Other,LARCENY,43.032360248,-76.1934011229999,5460
-8475595.52263722,5319095.5620337,2023/12/20 00:00:00+00,1000,1545,900 E  GENESEE ST     ,,All Other,LARCENY,43.0467840000001,-76.13757,5461
-8477298.71084635,5322574.27448763,2023/01/06 00:00:00+00,1812,1812,700 KIRKPATRICK ST     ,,Motor Vehicle,MV THEFT,43.0696170000001,-76.15287,5462
-8480800.36784319,5319376.64670068,2023/12/06 00:00:00+00,1228,1053,400 ULSTER ST     ,,All Other,LARCENY,43.0486292530001,-76.1843259199999,5463
-8475273.92062831,5318432.05251863,2023/08/23 00:00:00+00,1010,1246,700 UNIVERSITY AV   ,Yes,From Building,LARCENY,43.042428,-76.1346809999999,5464
-8473107.19705764,5317596.38453776,2023/09/06 00:00:00+00,2230,800,400 FELLOWS AV   ,,Motor Vehicle,MV THEFT,43.0369413240001,-76.115216991,5465
-8477337.75270685,5312297.3991717,2023/03/11 00:00:00+00,1436,1443,400 W SENECA TPKE   ,,Shoplifting,LARCENY,43.0021387960001,-76.153220719,5466
-8475425.70464269,5312844.81316697,2023/07/08 00:00:00+00,1110,1110,700 E  BRIGHTON AVE    ,,All Other,LARCENY,43.0057350000001,-76.136044499,5467
-8477903.74107306,5313910.39250926,2023/12/03 00:00:00+00,0537,537,500 VALLEY DR     ,,From Building,BURGLARY,43.0127346570001,-76.1583050789999,5468
-8474793.1067007,5318293.88395994,2023/07/27 00:00:00+00,1530,800,500 COMSTOCK AV   ,,From Building,LARCENY,43.041520872,-76.130361775,5469
-8477592.82684846,5321904.43441536,2023/05/23 00:00:00+00,1959,1959,400 UNION PL     ,Yes,,AGGRAVATED ASSAULT,43.0652210750001,-76.155512089,5470
-8475273.92062831,5318432.05251863,2023/02/08 00:00:00+00,1614,1615,700 UNIVERSITY AV   ,,From Building,LARCENY,43.042428,-76.1346809999999,5471
-8479836.19177348,5317750.71718368,2023/06/30 00:00:00+00,0200,600,400 FITCH ST     ,,All Other,LARCENY,43.0379546500001,-76.1756645789999,5472
-8477337.75270685,5312297.3991717,2023/04/25 00:00:00+00,1515,1515,400 W SENECA TPKE   ,,From Building,LARCENY,43.0021387960001,-76.153220719,5473
-8477298.71084635,5322574.27448763,2023/03/19 00:00:00+00,1200,1339,700 KIRKPATRICK ST     ,,Motor Vehicle,MV THEFT,43.0696170000001,-76.15287,5474
-8477592.82684846,5321904.43441536,2023/11/04 00:00:00+00,1616,1616,400 UNION PL     ,,,AGGRAVATED ASSAULT,43.0652210750001,-76.155512089,5475
-8477903.74107306,5313910.39250926,2023/07/29 00:00:00+00,0200,814,500 VALLEY DR     ,,Of MV Parts/Accessories,LARCENY,43.0127346570001,-76.1583050789999,5476
-8475273.92062831,5318432.05251863,2023/07/17 00:00:00+00,1009,1019,700 UNIVERSITY AV   ,,Shoplifting,LARCENY,43.042428,-76.1346809999999,5477
-8480964.57299767,5320115.59416879,2023/05/29 00:00:00+00,1100,1435,600 N LOWELL AV   ,,From Building,BURGLARY,43.05348,-76.185801,5478
-8477298.71084635,5322574.27448763,2023/03/17 00:00:00+00,0805,805,700 KIRKPATRICK ST     ,,,AGGRAVATED ASSAULT,43.0696170000001,-76.15287,5479
-8477592.82684846,5321904.43441536,2023/03/31 00:00:00+00,2255,2255,400 UNION PL     ,,,ROBBERY,43.0652210750001,-76.155512089,5480
-8478154.07011006,5318581.39197241,2023/12/15 00:00:00+00,1300,1430,400 GIFFORD ST     ,,From Motor Vehicle,LARCENY,43.043408454,-76.160553823,5481
-8481810.61481999,5316898.70446869,2023/10/17 00:00:00+00,1151,1151,4700 ONONDAGA BLVD   ,,From Motor Vehicle,LARCENY,43.032360248,-76.1934011229999,5482
-8475273.92062831,5318432.05251863,2023/02/17 00:00:00+00,1100,1109,700 UNIVERSITY AV   ,Yes,Shoplifting,LARCENY,43.042428,-76.1346809999999,5483
-8477298.71084635,5322574.27448763,2023/11/09 00:00:00+00,2200,830,700 KIRKPATRICK ST     ,,From Building,BURGLARY,43.0696170000001,-76.15287,5484
-8477903.74107306,5313910.39250926,2023/10/12 00:00:00+00,0439,439,500 VALLEY DR     ,,From Motor Vehicle,LARCENY,43.0127346570001,-76.1583050789999,5485
-8476334.90658375,5320234.87939284,2023/06/01 00:00:00+00,0020,20,600 JAMES ST     ,,Of MV Parts/Accessories,LARCENY,43.054263,-76.1442119989999,5486
-8475985.25217448,5319155.88341683,2023/09/16 00:00:00+00,1540,1640,700 E  GENESEE ST     ,,From Building,LARCENY,43.04718,-76.141071,5487
-8478154.07011006,5318581.39197241,2023/11/16 00:00:00+00,1520,1520,400 GIFFORD ST     ,,All Other,LARCENY,43.043408454,-76.160553823,5488
-8477337.75270685,5312297.3991717,2023/05/27 00:00:00+00,1430,1430,400 W SENECA TPKE   ,,Shoplifting,LARCENY,43.0021387960001,-76.153220719,5489
-8475273.92062831,5318432.05251863,2023/02/10 00:00:00+00,1110,1114,700 UNIVERSITY AV   ,,From Building,LARCENY,43.042428,-76.1346809999999,5490
-8474026.08479626,5317787.78051173,2023/10/21 00:00:00+00,0000,200,700 LANCASTER AV   ,,From Building,BURGLARY,43.0381980000001,-76.1234714999999,5491
-8477903.74107306,5313910.39250926,2023/04/12 00:00:00+00,1900,1900,500 VALLEY DR     ,,,BURGLARY,43.0127346570001,-76.1583050789999,5492
-8477592.82684846,5321904.43441536,2023/03/15 00:00:00+00,0919,955,400 UNION PL     ,,All Other,LARCENY,43.0652210750001,-76.155512089,5493
-8475985.25217448,5319155.88341683,2023/01/28 00:00:00+00,0355,355,700 E  GENESEE ST     ,,From Building,BURGLARY,43.04718,-76.141071,5494
-8478154.07011006,5318581.39197241,2023/10/17 00:00:00+00,1916,1916,400 GIFFORD ST     ,,Of MV Parts/Accessories,LARCENY,43.043408454,-76.160553823,5495
-8477337.75270685,5312297.3991717,2023/08/21 00:00:00+00,1435,1439,400 W SENECA TPKE   ,,Shoplifting,LARCENY,43.0021387960001,-76.153220719,5496
-8475273.92062831,5318432.05251863,2023/05/12 00:00:00+00,1515,1515,700 UNIVERSITY AV   ,,From Building,LARCENY,43.042428,-76.1346809999999,5497
-8477298.71084635,5322574.27448763,2023/12/03 00:00:00+00,1439,1439,700 KIRKPATRICK ST     ,Yes,All Other,LARCENY,43.0696170000001,-76.15287,5498
-8474855.13681527,5312632.4625316,2023/10/24 00:00:00+00,2358,2359,900 E BRIGHTON AV   ,,From Building,LARCENY,43.0043400000001,-76.1309190009999,5499
-8477592.82684846,5321904.43441536,2023/07/12 00:00:00+00,0255,255,400 UNION PL     ,,From Building,BURGLARY,43.0652210750001,-76.155512089,5500
-8481810.61481999,5316898.70446869,2023/09/25 00:00:00+00,0830,830,4700 ONONDAGA BLVD   ,Yes,Shoplifting,BURGLARY,43.032360248,-76.1934011229999,5501
-8478154.07011006,5318581.39197241,2023/07/21 00:00:00+00,1516,1516,400 GIFFORD ST     ,,,BURGLARY,43.043408454,-76.160553823,5502
-8476514.74333244,5320514.58864952,2023/08/10 00:00:00+00,1836,1836,600 N MCBRIDE ST     ,Yes,,AGGRAVATED ASSAULT,43.0560990000001,-76.1458274999999,5503
-8475273.92062831,5318432.05251863,2023/02/19 00:00:00+00,1549,1549,700 UNIVERSITY AVE    ,,Shoplifting,LARCENY,43.042428,-76.1346809999999,5504
-8478070.65585526,5323250.42218409,2023/08/11 00:00:00+00,1214,1214,700 LEMOYNE AV   ,,All Other,MV THEFT,43.074054,-76.1598045,5505
-8477903.74107306,5313910.39250926,2023/10/05 00:00:00+00,2345,2346,500 VALLEY DR     ,,,ROBBERY,43.0127346570001,-76.1583050789999,5506
-8477592.82684846,5321904.43441536,2023/05/22 00:00:00+00,2240,2240,400 UNION PL     ,,,AGGRAVATED ASSAULT,43.0652210750001,-76.155512089,5507
-8475425.70464269,5312844.81316697,2023/10/13 00:00:00+00,1526,1526,700 E BRIGHTON AV   ,,From Building,LARCENY,43.0057350000001,-76.136044499,5508
-8478154.07011006,5318581.39197241,2023/01/26 00:00:00+00,0700,700,400 GIFFORD ST     ,,Motor Vehicle,MV THEFT,43.043408454,-76.160553823,5509
-8477337.75270685,5312297.3991717,2023/06/24 00:00:00+00,0924,924,400 W SENECA TPKE   ,,From Building,LARCENY,43.0021387960001,-76.153220719,5510
-8475985.25217448,5319155.88341683,2023/04/22 00:00:00+00,1800,900,700 W  GENESEE ST     ,,Of MV Parts/Accessories,LARCENY,43.04718,-76.141071,5511
-8477778.77948998,5322584.59341067,2023/07/06 00:00:00+00,1600,1600,500 COURT ST   ,,Motor Vehicle,MV THEFT,43.069684717,-76.1571825299999,5512
-8477903.74107306,5313910.39250926,2023/03/30 00:00:00+00,1018,1018,500 VALLEY DR     ,,From Motor Vehicle,LARCENY,43.0127346570001,-76.1583050789999,5513
-8476334.90658375,5320234.87939284,2023/01/31 00:00:00+00,0117,117,600 JAMES ST     ,,All Other,LARCENY,43.054263,-76.1442119989999,5514
-8481810.61481999,5316898.70446869,2023/08/03 00:00:00+00,2247,2247,4700 ONONDAGA BLVD   ,Yes,Shoplifting,BURGLARY,43.032360248,-76.1934011229999,5515
-8478154.07011006,5318581.39197241,2023/11/08 00:00:00+00,1146,1201,400 GIFFORD ST     ,,Pocket Picking,LARCENY,43.043408454,-76.160553823,5516
-8473054.87255551,5319156.18517706,2023/08/13 00:00:00+00,0900,900,400 WESTMORELAND AV   ,,All Other,LARCENY,43.0471819810001,-76.114746952,5517
-8481086.58316708,5318590.56333941,2023/07/31 00:00:00+00,1630,330,500 WHITTIER AV   ,,Motor Vehicle,MV THEFT,43.0434686660001,-76.1868970359999,5518
-8475985.25217448,5319155.88341683,2023/09/27 00:00:00+00,0915,915,700 W  GENESEE ST     ,,Of MV Parts/Accessories,LARCENY,43.04718,-76.141071,5519
-8477592.82684846,5321904.43441536,2023/07/25 00:00:00+00,2310,2310,400 UNION PL     ,Yes,,AGGRAVATED ASSAULT,43.0652210750001,-76.155512089,5520
-8478070.65585526,5323250.42218409,2023/07/31 00:00:00+00,0523,823,700 LEMOYNE AVE    ,,From Motor Vehicle,LARCENY,43.074054,-76.1598045,5521
-8475425.70464269,5312844.81316697,2023/08/17 00:00:00+00,0815,1215,700 E BRIGHTON AV   ,,All Other,LARCENY,43.0057350000001,-76.136044499,5522
-8480177.66442281,5317881.25324823,2023/09/04 00:00:00+00,1630,1800,400 GRAND AVE    ,,Motor Vehicle,MV THEFT,43.038811718,-76.17873208,5523
-8474010.3272997,5320453.84943826,2023/07/02 00:00:00+00,2157,2157,400 WINTON ST     ,,Motor Vehicle,MV THEFT,43.0557003150001,-76.1233299479999,5524
-8475242.75773874,5319103.47401394,2023/01/21 00:00:00+00,1522,737,400 UNIVERSITY AV   ,,Of MV Parts/Accessories,LARCENY,43.046835941,-76.134401059,5525
-8478070.65585526,5323250.42218409,2023/10/27 00:00:00+00,1645,1715,700 LEMOYNE AVE    ,,All Other,LARCENY,43.074054,-76.1598045,5526
-8474855.13681527,5312632.4625316,2023/12/05 00:00:00+00,2330,2337,900 E BRIGHTON AV   ,,All Other,LARCENY,43.0043400000001,-76.1309190009999,5527
-8478159.28019619,5319601.60805403,2023/04/23 00:00:00+00,0917,917,500 ERIE BLVD W ,,Motor Vehicle,MV THEFT,43.0501060300001,-76.160600626,5528
-8477210.04487194,5321030.15314467,2023/08/04 00:00:00+00,0106,106,600 N SALINA ST     ,,From Building,BURGLARY,43.0594830000001,-76.1520735,5529
-8475242.75773874,5319103.47401394,2023/04/15 00:00:00+00,0555,555,400 UNIVERSITY AV   ,,From Building,BURGLARY,43.046835941,-76.134401059,5530
-8479989.89649436,5316824.2359639,2023/11/26 00:00:00+00,1538,1659,400 GRANT AV   ,Yes,,AGGRAVATED ASSAULT,43.031871256,-76.177045332,5531
-8475425.70464269,5312844.81316697,2023/11/01 00:00:00+00,2129,2131,700 E BRIGHTON AV   ,Yes,,ROBBERY,43.0057350000001,-76.136044499,5532
-8479141.77767297,5317679.31323462,2023/02/16 00:00:00+00,1800,2005,500 DELAWARE ST     ,,Motor Vehicle,MV THEFT,43.037485824,-76.169426551,5533
-8477154.72843585,5314828.90588861,2023/01/12 00:00:00+00,2221,2221,500 W  LAFAYETTE AV   ,Yes,,AGGRAVATED ASSAULT,43.018767616,-76.1515765839999,5534
-8478420.31037584,5317664.41434322,2023/01/10 00:00:00+00,1200,1300,700 W  ONONDAGA ST     ,,From Building,LARCENY,43.0373880000001,-76.1629455,5535
-8473054.87255551,5319156.18517706,2023/04/22 00:00:00+00,1500,1500,400 WESTMORELAND AVE    ,,All Other,LARCENY,43.0471819810001,-76.114746952,5536
-8475242.75773874,5319103.47401394,2023/08/11 00:00:00+00,2100,1100,400 UNIVERSITY AV   ,,From Motor Vehicle,LARCENY,43.046835941,-76.134401059,5537
-8479989.89649436,5316824.2359639,2023/04/15 00:00:00+00,1100,1730,400 GRANT AV   ,Yes,,AGGRAVATED ASSAULT,43.031871256,-76.177045332,5538
-8481810.61481999,5316898.70446869,2023/07/13 00:00:00+00,1902,1902,4700 ONONDAGA BLVD   ,,Shoplifting,LARCENY,43.032360248,-76.1934011229999,5539
-8479141.77767297,5317679.31323462,2023/10/02 00:00:00+00,1929,2130,500 DELAWARE ST     ,,All Other,LARCENY,43.037485824,-76.169426551,5540
-8481086.58316708,5318590.56333941,2023/11/02 00:00:00+00,1256,1256,500 WHITTIER AVE    ,,All Other,LARCENY,43.0434686660001,-76.1868970359999,5541
-8478420.31037584,5317664.41434322,2023/01/31 00:00:00+00,1600,1600,700 W  ONONDAGA ST     ,Yes,,ROBBERY,43.0373880000001,-76.1629455,5542
-8478472.56252031,5322967.18287837,2023/06/06 00:00:00+00,0426,426,400 WOLF ST     ,,From Building,BURGLARY,43.0721953730001,-76.163414889,5543
-8475242.75773874,5319103.47401394,2023/03/30 00:00:00+00,0930,930,400 UNIVERSITY AV   ,,From Building,LARCENY,43.046835941,-76.134401059,5544
-8479989.89649436,5316824.2359639,2023/07/28 00:00:00+00,1230,1130,400 GRANT AV   ,,Motor Vehicle,MV THEFT,43.031871256,-76.177045332,5545
-8475985.25217448,5319155.88341683,2023/07/22 00:00:00+00,1225,648,700 E GENESEE ST     ,,From Mailbox,LARCENY,43.04718,-76.141071,5546
-8479141.77767297,5317679.31323462,2023/08/22 00:00:00+00,0000,756,500 DELAWARE ST     ,,All Other,LARCENY,43.037485824,-76.169426551,5547
-8474855.13681527,5312632.4625316,2023/04/08 00:00:00+00,1535,558,900 E BRIGHTON AV   ,,All Other,LARCENY,43.0043400000001,-76.1309190009999,5548
-8478420.31037584,5317664.41434322,2023/06/28 00:00:00+00,1539,1539,700 W  ONONDAGA ST     ,Yes,From Building,BURGLARY,43.0373880000001,-76.1629455,5549
-8478472.56252031,5322967.18287837,2023/03/21 00:00:00+00,1709,1709,400 WOLF ST     ,,,AGGRAVATED ASSAULT,43.0721953730001,-76.163414889,5550
-8475242.75773874,5319103.47401394,2023/09/24 00:00:00+00,1900,1600,400 UNIVERSITY AVE    ,,All Other,LARCENY,43.046835941,-76.134401059,5551
-8473814.26773898,5322872.3883283,2023/03/11 00:00:00+00,0805,805,400 GRANT BLVD   ,,Motor Vehicle,MV THEFT,43.0715733150001,-76.121568715,5552
-8481810.61481999,5316898.70446869,2023/10/23 00:00:00+00,1525,1527,4700 ONONDAGA BLVD   ,,Shoplifting,LARCENY,43.032360248,-76.1934011229999,5553
-8479141.77767297,5317679.31323462,2023/01/03 00:00:00+00,0128,128,500 DELAWARE ST     ,,,AGGRAVATED ASSAULT,43.037485824,-76.169426551,5554
-8473039.86858058,5318853.4372913,2023/10/13 00:00:00+00,1600,1100,500 WESTMORELAND AV   ,,Of MV Parts/Accessories,LARCENY,43.0451944650001,-76.1146121689999,5555
-8475425.70464269,5312844.81316697,2023/06/13 00:00:00+00,1200,1500,700 W BRIGHTON AV   ,,All Other,LARCENY,43.0057350000001,-76.136044499,5556
-8478472.56252031,5322967.18287837,2023/07/20 00:00:00+00,1130,1233,400 WOLF ST     ,,From Mailbox,LARCENY,43.0721953730001,-76.163414889,5557
-8474924.15634671,5317958.52349868,2023/01/15 00:00:00+00,2015,7,400 UNIVERSITY PL     ,,From Building,LARCENY,43.0393190500001,-76.1315390139999,5558
-8477650.36911777,5322774.5078519,2023/11/08 00:00:00+00,0000,1100,600 COURT ST     ,,From Motor Vehicle,LARCENY,43.070931,-76.156029,5559
-8475985.25217448,5319155.88341683,2023/06/20 00:00:00+00,1530,1531,700 E GENESEE ST     ,,From Motor Vehicle,LARCENY,43.04718,-76.141071,5560
-8473719.00998092,5317809.71244551,2023/08/06 00:00:00+00,0800,1430,700 MARYLAND AV   ,,All Other,LARCENY,43.0383420000001,-76.120713,5561
-8478376.94252862,5323140.19442654,2023/04/17 00:00:00+00,0600,602,500 WOLF ST   ,Yes,Motor Vehicle,MV THEFT,43.0733306880001,-76.16255592,5562
