ObjectID,Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,IN_SingleLine,USER_DATEEND,USER_TIMESTART,USER_TIMEEND,USER_ADDRESS,USER_CODE_DEFINED,USER_Arrest,USER_LarcenyCode
4738,SyrStreets,M,100,A,3800 S SALINA ST,3800 S SALINA ST,3800 S SALINA ST,StreetAddress,,,3800 S SALINA ST,,,20,,3800,3800,3830,3800-3830,R,S,,SALINA,ST,,,,,,,,,3800 S SALINA ST,,,,,,,,,,,,,,,ENG,0,938215.215904481,1097588.981599,938215.215904481,1097588.981599,937949.670020019,938480.753076622,1097223.12284569,1097954.84360729,,3800 S  SALINA ST,2022/03/19 00:00:00+00,1150,1150,3800 S  SALINA ST,LARCENY,,Shoplifting
4739,SyrStreets,M,100,A,600 W COLVIN ST,600 W COLVIN ST,600 W COLVIN ST,StreetAddress,,,600 W COLVIN ST,,,20,,600,600,698,600-698,R,W,,COLVIN,ST,,,,,,,,,600 W COLVIN ST,,,,,,,,,,,,,,,ENG,0,935354.630117053,1102047.86296188,935354.630117053,1102047.86296188,935089.091922963,935620.159597621,1101682.03720944,1102413.69196918,,600 W  COLVIN ST,2022/03/19 00:00:00+00,1512,1516,600 W  COLVIN ST,AGGRAVATED ASSAULT,Yes,
4740,SyrStreets,M,100,A,2800 S SALINA ST,2800 S SALINA ST,2800 S SALINA ST,StreetAddress,,,2800 S SALINA ST,,,20,,2800,2800,2898,2800-2898,R,S,,SALINA,ST,,,,,,,,,2800 S SALINA ST,,,,,,,,,,,,,,,ENG,0,937949.206013608,1100899.18544167,937949.206013608,1100899.18544167,937683.695855977,938214.707457491,1100533.32904318,1101265.04509517,,2800 S  SALINA ST,2022/03/19 00:00:00+00,0543,0548,2800 S  SALINA ST,BURGLARY,,From Building
4741,SyrStreets,M,100,A,800 UNIVERSITY AVE,800 UNIVERSITY AVE,800 UNIVERSITY AVE,StreetAddress,,,800 UNIVERSITY AVE,,,20,,800,800,804,800-804,R,,,UNIVERSITY,AVE,,,,,,,,,800 UNIVERSITY AVE,,,,,,,,,,,,,,,ENG,0,940185.173867528,1108537.03875671,940185.173867528,1108537.03875671,939919.792235614,940450.546781579,1108171.15381319,1108902.92695544,,800 UNIVERSITY AV,2022/03/19 00:00:00+00,1300,1300,800 UNIVERSITY AV,LARCENY,,From Building
4742,SyrStreets,M,100,A,100 BALLANTYNE RD,100 BALLANTYNE RD,100 BALLANTYNE RD,StreetAddress,,,100 BALLANTYNE RD,,,20,,100,100,138,100-138,R,,,BALLANTYNE,RD,,,,,,,,,100 BALLANTYNE RD,,,,,,,,,,,,,,,ENG,0,938181.39061246,1097310.15990705,938181.39061246,1097310.15990705,937915.840810683,938446.931702046,1096944.30162561,1097676.02144347,,100 BALLANTYNE RD,2022/03/18 00:00:00+00,2100,2100,100 BALLANTYNE RD,LARCENY,,From Building
4743,SyrStreets,M,100,A,100 BALLANTYNE RD,100 BALLANTYNE RD,100 BALLANTYNE RD,StreetAddress,,,100 BALLANTYNE RD,,,20,,100,100,138,100-138,R,,,BALLANTYNE,RD,,,,,,,,,100 BALLANTYNE RD,,,,,,,,,,,,,,,ENG,0,938181.39061246,1097310.15990705,938181.39061246,1097310.15990705,937915.840810683,938446.931702046,1096944.30162561,1097676.02144347,,100 BALLANTYNE RD,2022/03/18 00:00:00+00,1200,1500,100 BALLANTYNE RD,LARCENY,,Of MV Parts/Accessories
4744,SyrStreets,M,100,A,2800 JAMES ST,2800 JAMES ST,2800 JAMES ST,StreetAddress,,,2800 JAMES ST,,,20,,2800,2800,2888,2800-2888,R,,,JAMES,ST,,,,,,,,,2800 JAMES ST,,,,,,,,,,,,,,,ENG,0,947384.511081637,1118490.74113432,947384.511081637,1118490.74113432,947119.366412992,947649.647025802,1118124.76782911,1118856.71769527,,2800 JAMES ST,2022/03/18 00:00:00+00,0230,0237,2800 JAMES ST,BURGLARY,,From Building
4745,SyrStreets,M,100,A,100 CRIPPEN PL,100 CRIPPEN PL,100 CRIPPEN PL,StreetAddress,,,100 CRIPPEN PL,,,20,,100,100,198,100-198,R,,,CRIPPEN,PL,,,,,,,,,100 CRIPPEN PL,,,,,,,,,,,,,,,ENG,0,937710.971714473,1094780.48538053,937710.971714473,1094780.48538053,937445.383734948,937976.550983096,1094414.6333284,1095146.34068755,,100 CRIPPEN PL,2022/03/18 00:00:00+00,2030,2048,100 CRIPPEN PL,BURGLARY,Yes,
4746,SyrPoints,M,95.89,A,"200 MOORE, 13210","200 MOORE, 13210",200 MOORE,PointAddress,,,"200 MOORE, 13210",,,20,,200,,,,,,,MOORE,,,,,,,,,,200 MOORE,,,,,,,,,,,,13210,,,ENG,0,939495.661802573,1102626.53490553,939495.661802573,1102626.53490553,939230.197521941,939761.117368219,1102260.65964584,1102992.41342033,,200 MOORE AV,2022/02/22 00:00:00+00,1900,0645,200 MOORE AV,LARCENY,,From Motor Vehicle
4747,SyrPoints,M,85.33,A,"1 DESTINY USA, 13204","1 DESTINY USA, 13204",1 DESTINY USA,PointAddress,,,"1 DESTINY USA, 13204",,,20,AERIE,1,,,,,,,DESTINY USA,,,,,,,,,,1 DESTINY USA,,,,,,,,,,,,13204,,,ENG,0,929661.248759723,1118108.16963039,929661.248759723,1118108.16963039,929395.812633645,929926.676166684,1117742.40786717,1118473.93464837,DR,1 DESTINY USA DR,2022/02/22 00:00:00+00,1246,1246,1 DESTINY USA DR,LARCENY,Yes,Shoplifting
4748,SyrStreets,M,100,A,1000 S GEDDES ST,1000 S GEDDES ST,1000 S GEDDES ST,StreetAddress,,,1000 S GEDDES ST,,,20,,1000,1000,1040,1000-1040,R,S,,GEDDES,ST,,,,,,,,,1000 S GEDDES ST,,,,,,,,,,,,,,,ENG,0,929831.02971788,1107177.48986911,929831.02971788,1107177.48986911,929565.464226054,930096.58649548,1106811.72872033,1107543.25427251,,1000 S  GEDDES ST,2022/03/18 00:00:00+00,2116,2116,1000 S  GEDDES ST,AGGRAVATED ASSAULT,Yes,
4749,SyrPoints,M,95.89,A,"200 MOORE, 13210","200 MOORE, 13210",200 MOORE,PointAddress,,,"200 MOORE, 13210",,,20,,200,,,,,,,MOORE,,,,,,,,,,200 MOORE,,,,,,,,,,,,13210,,,ENG,0,939495.661802573,1102626.53490553,939495.661802573,1102626.53490553,939230.197521941,939761.117368219,1102260.65964584,1102992.41342033,,200 MOORE AV,2022/02/22 00:00:00+00,1900,0645,200 MOORE AV,LARCENY,,From Motor Vehicle
4750,SyrPoints,M,95.89,A,"200 MOORE, 13210","200 MOORE, 13210",200 MOORE,PointAddress,,,"200 MOORE, 13210",,,20,,200,,,,,,,MOORE,,,,,,,,,,200 MOORE,,,,,,,,,,,,13210,,,ENG,0,939495.661802573,1102626.53490553,939495.661802573,1102626.53490553,939230.197521941,939761.117368219,1102260.65964584,1102992.41342033,,200 MOORE AV,2022/02/22 00:00:00+00,0035,0835,200 MOORE AV,LARCENY,,From Motor Vehicle
4751,SyrStreets,M,100,A,700 HICKORY ST,700 HICKORY ST,700 HICKORY ST,StreetAddress,,,700 HICKORY ST,,,20,,700,700,798,700-798,R,,,HICKORY,ST,,,,,,,,,700 HICKORY ST,,,,,,,,,,,,,,,ENG,0,937545.953423302,1114005.98666415,937545.953423302,1114005.98666415,937280.595282361,937811.302844675,1113640.13184677,1114371.84473669,,700 HICKORY ST,2022/03/18 00:00:00+00,0830,0845,700 HICKORY ST,LARCENY,,All Other
4752,SyrPoints,M,90.77,A,"400 PLYMOUTH, 13206","400 PLYMOUTH, 13206",400 PLYMOUTH,PointAddress,,,"400 PLYMOUTH, 13206",,,20,,400,,,,,,,PLYMOUTH,,,,,,,,,,400 PLYMOUTH,,,,,,,,,,,,13206,,,ENG,0,949555.238163725,1116849.53659666,949555.238163725,1116849.53659666,949290.10872019,949820.358882885,1116483.53780666,1117215.5386425,DR,400 PLYMOUTH DR,2022/02/22 00:00:00+00,2230,0630,400 PLYMOUTH DR,MV THEFT,,Motor Vehicle
4753,SyrPoints,M,90,A,"300 GIFFORD, 13204","300 GIFFORD, 13204",300 GIFFORD,PointAddress,,,"300 GIFFORD, 13204",,,20,CVS,300,,,,,,,GIFFORD,,,,,,,,,,300 GIFFORD,,,,,,,,,,,,13204,,,ENG,0,933785.914617652,1109288.52557456,933785.914617652,1109288.52557456,933520.43860011,934051.381918869,1108922.71675609,1109654.33764793,ST,300 GIFFORD ST,2022/02/22 00:00:00+00,1536,1536,300 GIFFORD ST,AGGRAVATED ASSAULT,Yes,
4754,SyrStreets,M,100,A,800 PARK ST,800 PARK ST,800 PARK ST,StreetAddress,,,800 PARK ST,,,20,,800,800,804,800-804,R,,,PARK,ST,,,,,,,,,800 PARK ST,,,,,,,,,,,,,,,ENG,0,937372.084591899,1116440.285349,937372.084591899,1116440.285349,937106.753093197,937637.407369978,1116074.43200668,1116806.14194648,,800 PARK ST,2022/03/18 00:00:00+00,1748,1748,800 PARK ST,BURGLARY,,
4755,SyrPoints,M,90.77,A,"500 W GENESEE, 13204","500 W GENESEE, 13204",500 W GENESEE,PointAddress,,,"500 W GENESEE, 13204",,,20,IRON WORKERS LOCAL 60,500,,,,,W,,GENESEE,,,,,,,,,,500 W GENESEE,,,,,,,,,,,,13204,,,ENG,0,933616.039721379,1112909.01077596,933616.039721379,1112909.01077596,933350.60473372,933881.465991113,1112543.20310063,1113274.82170619,ST,500 W  GENESEE ST,2022/02/22 00:00:00+00,1229,1625,500 W  GENESEE ST,MV THEFT,,Motor Vehicle
4756,SyrPoints,M,95.89,A,"900 BURNET, 13203","900 BURNET, 13203",900 BURNET,PointAddress,,,"900 BURNET, 13203",,,20,900 BLDG,900,,,,,,,BURNET,,,,,,,,,,900 BURNET,,,,,,,,,,,,13203,,,ENG,0,942086.402611236,1112595.89032677,942086.402611236,1112595.89032677,941821.100846201,942351.695656021,1112229.98170129,1112961.80220763,,900 BURNET AV,2022/02/22 00:00:00+00,2200,1940,900 BURNET AV,BURGLARY,,From Building
4757,SyrStreets,M,100,A,100 E COLVIN ST,100 E COLVIN ST,100 E COLVIN ST,StreetAddress,,,100 E COLVIN ST,,,20,,100,100,124,100-124,R,E,,COLVIN,ST,,,,,,,,,100 E COLVIN ST,,,,,,,,,,,,,,,ENG,0,937367.901003342,1102680.78853627,937367.901003342,1102680.78853627,937102.402995992,937633.390296298,1102314.93862868,1103046.64169886,,100 E  COLVIN ST,2022/03/17 00:00:00+00,1200,1100,100 E  COLVIN ST,LARCENY,,Of MV Parts/Accessories
4758,SyrPoints,M,90.77,A,"700 E GENESEE, 13210","700 E GENESEE, 13210",700 E GENESEE,PointAddress,,,"700 E GENESEE, 13210",,,20,FORMAN PARK,700,,,,,E,,GENESEE,,,,,,,,,,700 E GENESEE,,,,,,,,,,,,13210,,,ENG,0,938426.138436964,1110578.65300114,938426.138436964,1110578.65300114,938160.753064884,938691.515090768,1110212.78853023,1110944.52072719,ST,700 E  GENESEE ST,2022/02/22 00:00:00+00,1400,0100,700 E  GENESEE ST,BURGLARY,,From Building
4759,SyrStreets,M,100,A,200 CLARENDON ST,200 CLARENDON ST,200 CLARENDON ST,StreetAddress,,,200 CLARENDON ST,,,20,,200,200,298,200-298,R,,,CLARENDON,ST,,,,,,,,,200 CLARENDON ST,,,,,,,,,,,,,,,ENG,0,942208.732099553,1107253.34091882,942208.732099553,1107253.34091882,941943.367645276,942474.087835951,1106887.43216388,1107619.25292909,,200 CLARENDON ST,2022/03/18 00:00:00+00,0720,0730,200 CLARENDON ST,BURGLARY,,All Other
4760,SyrStreets,M,100,A,4100 S SALINA ST,4100 S SALINA ST,4100 S SALINA ST,StreetAddress,,,4100 S SALINA ST,,,20,,4100,4100,4198,4100-4198,R,S,,SALINA,ST,,,,,,,,,4100 S SALINA ST,,,,,,,,,,,,,,,ENG,0,938080.578214222,1096589.77427468,938080.578214222,1096589.77427468,937815.018075022,938346.129641591,1096223.91737225,1096955.63443206,,4100 S  SALINA ST,2022/03/18 00:00:00+00,1700,1700,4100 S  SALINA ST,LARCENY,,Shoplifting
4761,SyrStreets,M,100,A,100 GERTRUDE ST,100 GERTRUDE ST,100 GERTRUDE ST,StreetAddress,,,100 GERTRUDE ST,,,20,,100,100,198,100-198,R,,,GERTRUDE,ST,,,,,,,,,100 GERTRUDE ST,,,,,,,,,,,,,,,ENG,0,938957.67055701,1112827.84854411,938957.67055701,1112827.84854411,938692.320996452,939223.011398112,1112461.97717878,1113193.72316465,,100 GERTRUDE ST,2022/03/17 00:00:00+00,1407,1407,100 GERTRUDE ST,MV THEFT,Yes,Motor Vehicle
4762,SyrStreets,M,100,A,100 PLUM ST,100 PLUM ST,100 PLUM ST,StreetAddress,,,100 PLUM ST,,,20,,100,100,100,100-100,R,,,PLUM,ST,,,,,,,,,100 PLUM ST,,,,,,,,,,,,,,,ENG,0,933233.760869132,1111703.57831781,933233.760869132,1111703.57831781,932968.305121136,933499.207899867,1111337.7754954,1112069.38439509,,100 PLUM ST,2022/03/17 00:00:00+00,0030,0030,100 PLUM ST,BURGLARY,,
4763,SyrPoints,M,89.2,A,"1200 E GENESEE, 13210","1200 E GENESEE, 13210",1200 E GENESEE,PointAddress,,,"1200 E GENESEE, 13210",,,20,PEAKS COFFEE COMPANY,1200,,,,,E,,GENESEE,,,,,,,,,,1200 E GENESEE,,,,,,,,,,,,13210,,,ENG,0,940889.319997215,1110417.91542816,940889.319997215,1110417.91542816,940623.972511495,941154.658764016,1110052.02162113,1110783.81249048,ST,1200 W  GENESEE ST,2022/02/21 00:00:00+00,1030,0800,1200 W  GENESEE ST,LARCENY,,From Motor Vehicle
4764,SyrStreets,M,100,A,400 MONTGOMERY ST,400 MONTGOMERY ST,400 MONTGOMERY ST,StreetAddress,,,400 MONTGOMERY ST,,,20,,400,400,404,400-404,R,,,MONTGOMERY,ST,,,,,,,,,400 MONTGOMERY ST,,,,,,,,,,,,,,,ENG,0,936345.850126662,1110497.66223436,936345.850126662,1110497.66223436,936080.430132055,936611.261403645,1110131.82259246,1110863.5051313,,400 MONTGOMERY ST,2022/03/17 00:00:00+00,1200,1200,400 MONTGOMERY ST,MV THEFT,Yes,Of MV Parts/Accessories
4765,SyrStreets,M,100,A,800 KIRKPATRICK ST,800 KIRKPATRICK ST,800 KIRKPATRICK ST,StreetAddress,,,800 KIRKPATRICK ST,,,20,,800,800,898,800-898,R,,,KIRKPATRICK,ST,,,,,,,,,800 KIRKPATRICK ST,,,,,,,,,,,,,,,ENG,0,935419.015668169,1119145.70407528,935419.015668169,1119145.70407528,935153.685296469,935684.3373186,1118779.87336915,1119511.53803651,,800 KIRKPATRICK ST,2022/03/17 00:00:00+00,1610,1624,800 KIRKPATRICK ST,AGGRAVATED ASSAULT,,
4766,SyrPoints,M,85.33,A,"1 DESTINY USA, 13204","1 DESTINY USA, 13204",1 DESTINY USA,PointAddress,,,"1 DESTINY USA, 13204",,,20,AERIE,1,,,,,,,DESTINY USA,,,,,,,,,,1 DESTINY USA,,,,,,,,,,,,13204,,,ENG,0,929661.248759723,1118108.16963039,929661.248759723,1118108.16963039,929395.812633645,929926.676166684,1117742.40786717,1118473.93464837,DR,1 DESTINY USA DR,2022/02/21 00:00:00+00,1915,1915,1 DESTINY USA DR,LARCENY,Yes,Shoplifting
4767,SyrStreets,M,100,A,100 DOUGLAS ST,100 DOUGLAS ST,100 DOUGLAS ST,StreetAddress,,,100 DOUGLAS ST,,,20,,100,100,122,100-122,R,,,DOUGLAS,ST,,,,,,,,,100 DOUGLAS ST,,,,,,,,,,,,,,,ENG,0,937670.574564408,1114599.90423142,937670.574564408,1114599.90423142,937405.225625861,937935.91478308,1114234.04778137,1114965.76393664,,100 DOUGLAS ST,2022/03/16 00:00:00+00,2000,2000,100 DOUGLAS ST,MV THEFT,,Motor Vehicle
4768,SyrStreets,M,100,A,100 HARRISON PL,100 HARRISON PL,100 HARRISON PL,StreetAddress,,,100 HARRISON PL,,,20,,100,100,198,100-198,R,,,HARRISON,PL,,,,,,,,,100 HARRISON PL,,,,,,,,,,,,,,,ENG,0,935989.070299841,1109498.9475154,935989.070299841,1109498.9475154,935723.632456074,936254.49942654,1109133.11237318,1109864.78591263,,100 HARRISON PL,2022/03/16 00:00:00+00,0901,0901,100 HARRISON PL,LARCENY,,All Other
4769,SyrStreets,M,100,A,1000 LODI ST,1000 LODI ST,1000 LODI ST,StreetAddress,,,1000 LODI ST,,,20,,1000,1000,1098,1000-1098,R,,,LODI,ST,,,,,,,,,1000 LODI ST,,,,,,,,,,,,,,,ENG,0,938000.808077272,1114371.2339772,938000.808077272,1114371.2339772,937735.4617143,938266.145720381,1114005.37364438,1114737.0975652,,1000 LODI ST,2022/03/16 00:00:00+00,2330,2330,1000 LODI ST,MV THEFT,,Motor Vehicle
4770,SyrPoints,M,85.78,A,"300 MONTICELLO N N, 13205","300 MONTICELLO N N, 13205",300 MONTICELLO N N,PointAddress,,,"300 MONTICELLO N N, 13205",,,20,,300,,,,,,,MONTICELLO,N,N,,,,,,,,300 MONTICELLO N N,,,,,,,,,,,,13205,,,ENG,0,939175.334366129,1094719.57139405,939175.334366129,1094719.57139405,938909.769294971,939440.890725983,1094353.70190687,1095085.44413622,DR N,300 MONTICELLO DR   N,2022/02/21 00:00:00+00,0900,0930,300 MONTICELLO DR   N,LARCENY,,From Building
4771,SyrStreets,M,100,A,100 W SENECA TPKE,100 W SENECA TPKE,100 W SENECA TPKE,StreetAddress,,,100 W SENECA TPKE,,,20,,100,100,110,100-110,R,W,,SENECA,TPKE,,,,,,,,,100 W SENECA TPKE,,,,,,,,,,,,,,,ENG,0,938053.821455553,1093665.09512029,938053.821455553,1093665.09512029,937788.225529363,938319.408671242,1093299.23925748,1094030.954238,,100 W  SENECA TPKE,2022/03/16 00:00:00+00,1130,1130,100 W  SENECA TPKE,LARCENY,,All Other
4772,SyrPoints,M,90.67,A,"300 KIRKPATRICK, 13208","300 KIRKPATRICK, 13208",300 KIRKPATRICK,PointAddress,,,"300 KIRKPATRICK, 13208",,,20,DEMONG PARK,300,,,,,,,KIRKPATRICK,,,,,,,,,,300 KIRKPATRICK,,,,,,,,,,,,13208,,,ENG,0,934413.883100414,1117078.92627191,934413.883100414,1117078.92627191,934148.511456273,934679.246024516,1116713.10806241,1117444.74773642,ST,300 W  KIRKPATRICK ST,2022/02/21 00:00:00+00,1340,1340,300 W  KIRKPATRICK ST,LARCENY,,All Other
4773,SyrPoints,M,91.43,A,"2000 E FAYETTE, 13224","2000 E FAYETTE, 13224",2000 E FAYETTE,PointAddress,,,"2000 E FAYETTE, 13224",,,20,2002 SPACE,2000,,,,,E,,FAYETTE,,,,,,,,,,2000 E FAYETTE,,,,,,,,,,,,13224,,,ENG,0,945506.705699113,1110948.38046819,945506.705699113,1110948.38046819,945241.439292968,945771.963384747,1110582.43145968,1111314.33273224,ST,2000 E  FAYETTE ST,2022/02/21 00:00:00+00,1330,1333,2000 E  FAYETTE ST,LARCENY,Yes,All Other
4774,SyrStreets,M,100,A,1200 BELLEVUE AVE,1200 BELLEVUE AVE,1200 BELLEVUE AVE,StreetAddress,,,1200 BELLEVUE AVE,,,20,,1200,1200,1200,1200-1200,R,,,BELLEVUE,AVE,,,,,,,,,1200 BELLEVUE AVE,,,,,,,,,,,,,,,ENG,0,929288.931133283,1105327.79628817,929288.931133283,1105327.79628817,929023.334527326,929554.519026013,1104962.04204897,1105693.55378196,,1200 BELLEVUE AV,2022/03/16 00:00:00+00,0945,1018,1200 BELLEVUE AV,AGGRAVATED ASSAULT,Yes,
4775,SyrPoints,M,95.89,A,"700 MIDLAND, 13205","700 MIDLAND, 13205",700 MIDLAND,PointAddress,,,"700 MIDLAND, 13205",,,20,MIAMI DELI,700,,,,,,,MIDLAND,,,,,,,,,,700 MIDLAND,,,,,,,,,,,,13205,,,ENG,0,934950.192529359,1104853.05943556,934950.192529359,1104853.05943556,934684.681710978,935215.694633067,1104487.23781815,1105218.88430786,,700 MIDLAND AV,2022/02/21 00:00:00+00,2101,2101,700 MIDLAND AV,LARCENY,,
4776,SyrPoints,M,91.43,A,"500 BUTTERNUT, 13208","500 BUTTERNUT, 13208",500 BUTTERNUT,PointAddress,,,"500 BUTTERNUT, 13208",,,20,BOOST MOBILE,500,,,,,,,BUTTERNUT,,,,,,,,,,500 BUTTERNUT,,,,,,,,,,,,13208,,,ENG,0,936667.987144077,1114889.49568739,936667.987144077,1114889.49568739,936402.625488643,936933.340079794,1114523.65112526,1115255.34350463,ST,500 BUTTERNUT ST,2022/02/21 00:00:00+00,2209,2213,500 BUTTERNUT ST,LARCENY,,Shoplifting
4777,SyrPoints,M,90,A,"1000 COL EILEEN COLLINS, 13212","1000 COL EILEEN COLLINS, 13212",1000 COL EILEEN COLLINS,PointAddress,,,"1000 COL EILEEN COLLINS, 13212",,,20,AIR SYRACUSE AIRPORT,1000,,,,,,,COL EILEEN COLLINS,,,,,,,,,,1000 COL EILEEN COLLINS,,,,,,,,,,,,13212,,,ENG,0,946093.514279611,1134953.20265261,946093.514279611,1134953.20265261,945828.548263982,946358.471563681,1134587.24061656,1135319.16794452,BLVD,1000 COL EILEEN COLLINS BLVD,2022/02/23 00:00:00+00,1150,1150,1000 COL EILEEN COLLINS BLVD,LARCENY,,All Other
4778,SyrStreets,M,100,A,200 CARBON ST,200 CARBON ST,200 CARBON ST,StreetAddress,,,200 CARBON ST,,,20,,200,200,298,200-298,R,,,CARBON,ST,,,,,,,,,200 CARBON ST,,,,,,,,,,,,,,,ENG,0,937596.02560845,1116851.48684059,937596.02560845,1116851.48684059,937330.702709465,937861.339786558,1116485.63072561,1117217.34621076,,200 CARBON ST,2022/03/16 00:00:00+00,1344,1344,200 CARBON ST,BURGLARY,Yes,All Other
4779,SyrPoints,M,87.14,A,"100 MULBERRY, 13202","100 MULBERRY, 13202",100 MULBERRY,PointAddress,,,"100 MULBERRY, 13202",,,20,CENTRAL VILLAGE,100,,,,,,,MULBERRY,,,,,,,,,,100 MULBERRY,,,,,,,,,,,,13202,,,ENG,0,936965.106853434,1106556.03192645,936965.106853434,1106556.03192645,936699.649199132,937230.555791705,1106190.1858682,1106921.88123975,TER,100 MULBERRY TER,2022/02/20 00:00:00+00,1734,1734,100 MULBERRY TER,MV THEFT,,Motor Vehicle
4780,SyrPoints,M,85.33,A,"1 DESTINY USA, 13204","1 DESTINY USA, 13204",1 DESTINY USA,PointAddress,,,"1 DESTINY USA, 13204",,,20,AERIE,1,,,,,,,DESTINY USA,,,,,,,,,,1 DESTINY USA,,,,,,,,,,,,13204,,,ENG,0,929661.248759723,1118108.16963039,929661.248759723,1118108.16963039,929395.812633645,929926.676166684,1117742.40786717,1118473.93464837,DR,1 DESTINY USA DR,2022/02/20 00:00:00+00,1130,1400,1 DESTINY USA DR,LARCENY,,
4781,SyrStreets,M,100,A,1100 S SALINA ST,1100 S SALINA ST,1100 S SALINA ST,StreetAddress,,,1100 S SALINA ST,,,20,,1100,1100,1198,1100-1198,R,S,,SALINA,ST,,,,,,,,,1100 S SALINA ST,,,,,,,,,,,,,,,ENG,0,936150.565947143,1106607.88667755,936150.565947143,1106607.88667755,935885.095751677,936416.027426797,1106242.0503186,1106973.72629147,,1100 S  SALINA ST,2022/03/16 00:00:00+00,1507,1507,1100 S  SALINA ST,AGGRAVATED ASSAULT,Yes,
4782,SyrPoints,M,88.96,A,"700 E BRIGHTON, 13205","700 E BRIGHTON, 13205",700 E BRIGHTON,PointAddress,,,"700 E BRIGHTON, 13205",,,20,LORETTO CUNNINGHAM,700,,,,,E,,BRIGHTON,,,,,,,,,,700 E BRIGHTON,,,,,,,,,,,,13205,,,ENG,0,939850.190164304,1095480.8778848,939850.190164304,1095480.8778848,939584.645194564,940115.72642219,1095115.0001672,1095846.75885744,,700 W  BRIGHTON AV,2022/02/20 00:00:00+00,1416,1421,700 W  BRIGHTON AV,MV THEFT,,Motor Vehicle
4783,SyrPoints,M,95.99,A,"900 E BRIGHTON, 13205","900 E BRIGHTON, 13205",900 E BRIGHTON,PointAddress,,,"900 E BRIGHTON, 13205",,,20,,900,,,,,E,,BRIGHTON,,,,,,,,,,900 E BRIGHTON,,,,,,,,,,,,13205,,,ENG,0,941223.903571809,1094979.80507813,941223.903571809,1094979.80507813,940958.374723196,941489.423708399,1094613.9111142,1095345.70229718,,900 E  BRIGHTON AV,2022/02/20 00:00:00+00,0145,0145,900 E  BRIGHTON AV,ROBBERY,,All Other
4784,SyrStreets,M,100,A,200 N STATE ST,200 N STATE ST,200 N STATE ST,StreetAddress,,,200 N STATE ST,,,20,,200,200,214,200-214,R,N,,STATE,ST,,,,,,,,,200 N STATE ST,,,,,,,,,,,,,,,ENG,0,936473.249560214,1112509.50654478,936473.249560214,1112509.50654478,936207.855961786,936738.634440062,1112143.66488972,1112875.3514549,,200 N  STATE ST,2022/03/16 00:00:00+00,0605,0605,200 N  STATE ST,LARCENY,,From Building
4785,SyrStreets,M,100,A,300 W BRIGHTON AVE,300 W BRIGHTON AVE,300 W BRIGHTON AVE,StreetAddress,,,300 W BRIGHTON AVE,,,20,,300,300,398,300-398,R,W,,BRIGHTON,AVE,,,,,,,,,300 W BRIGHTON AVE,,,,,,,,,,,,,,,ENG,0,936257.143605751,1100688.77010708,936257.143605751,1100688.77010708,935991.603565303,936522.674933037,1100322.93392964,1101054.60953943,,300 W  BRIGHTON AV,2022/03/16 00:00:00+00,1735,1735,300 W  BRIGHTON AV,AGGRAVATED ASSAULT,,
4786,SyrStreets,M,100,A,200 HOOD AVE,200 HOOD AVE,200 HOOD AVE,StreetAddress,,,200 HOOD AVE,,,20,,200,172,298,172-298,R,,,HOOD,AVE,,,,,,,,,200 HOOD AVE,,,,,,,,,,,,,,,ENG,0,937153.011341623,1120736.72623767,937153.011341623,1120736.72623767,936887.728292508,937418.285668239,1120370.87445246,1121102.58127809,,200 HOOD AV,2022/03/16 00:00:00+00,1300,1430,200 HOOD AV,BURGLARY,,From Building
4787,SyrPoints,M,90,A,"200 S GEDDES, 13204","200 S GEDDES, 13204",200 S GEDDES,PointAddress,,,"200 S GEDDES, 13204",,,20,GEAR FACTORY APTS,200,,,,,S,,GEDDES,,,,,,,,,,200 S GEDDES,,,,,,,,,,,,13204,,,ENG,0,930340.630893905,1110029.07673379,930340.630893905,1110029.07673379,930075.108103985,930606.144968157,1109663.30881947,1110394.84790282,ST,200 S  GEDDES ST,2022/02/19 00:00:00+00,1509,1509,200 S  GEDDES ST,AGGRAVATED ASSAULT,Yes,
4788,SyrPoints,M,89.2,A,"1600 W GENESEE, 13204","1600 W GENESEE, 13204",1600 W GENESEE,PointAddress,,,"1600 W GENESEE, 13204",,,20,BROOKLYN PICKLE,1600,,,,,W,,GENESEE,,,,,,,,,,1600 W GENESEE,,,,,,,,,,,,13204,,,ENG,0,926418.178522782,1112519.51392812,926418.178522782,1112519.51392812,926152.622364961,926683.725964961,1112153.79219083,1112885.23891993,ST,1600 E  GENESEE ST,2022/02/19 00:00:00+00,1720,1720,1600 E  GENESEE ST,LARCENY,,All Other
