X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId
-8476222.69664835,5321729.50152502,2024/01/26 05:00:00+00,1800,1800,1000 BUTTERNUT ST     ,,,AGGRAVATED ASSAULT,43.0640730000001,-76.143204,683
-8479620.05618786,5322321.931704,2024/01/08 05:00:00+00,1552,1552,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,684
-8471858.51441823,5320115.25642467,2024/01/19 05:00:00+00,1730,1800,2500 ERIE BLVD E,,All Other,LARCENY,43.0534777830001,-76.103999884,685
-8474589.63971841,5317956.59452186,2024/01/22 05:00:00+00,1508,1509,700 OSTROM AVE    ,,All Other,LARCENY,43.039306385,-76.1285339999999,686
-8476222.69664835,5321729.50152502,2024/01/25 05:00:00+00,715,715,1000 BUTTERNUT ST     ,,From Motor Vehicle,MV THEFT,43.0640730000001,-76.143204,687
-8479620.05618786,5322321.931704,2024/02/06 05:00:00+00,1857,1857,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,688
-8471858.51441823,5320115.25642467,2024/02/16 05:00:00+00,2334,2334,2500 ERIE BLVD E ,Yes,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,689
-8479283.80954335,5319897.04291009,2024/01/14 05:00:00+00,1350,1350,700 PARK AVE    ,,All Other,LARCENY,43.0520453820001,-76.170702445,690
-8478168.58917729,5318989.31508995,2024/02/22 05:00:00+00,1228,1228,0 CORCORAN CT     ,,All Other,LARCENY,43.0460865000001,-76.16068425,691
-8476222.69664835,5321729.50152502,2024/02/21 05:00:00+00,1532,1533,1000 BUTTERNUT ST     ,,All Other,LARCENY,43.0640730000001,-76.143204,692
-8476317.57213528,5321556.78579375,2024/01/28 05:00:00+00,1924,1924,700 PARK ST   ,,From Building,BURGLARY,43.062939455,-76.144056281,693
-8479620.05618786,5322321.931704,2024/02/08 05:00:00+00,1209,1209,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,694
-8471858.51441823,5320115.25642467,2024/01/15 05:00:00+00,1838,1838,2500 ERIE BLVD E ,Yes,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,695
-8476222.69664835,5321729.50152502,2024/01/23 05:00:00+00,2257,2257,1000 BUTTERNUT ST     ,Yes,From Building,BURGLARY,43.0640730000001,-76.143204,696
-8474855.13681527,5312632.4625316,2024/02/02 05:00:00+00,240,240,900 E BRIGHTON AV ,,From Building,BURGLARY,43.0043400000001,-76.1309190009999,697
-8479620.05618786,5322321.931704,2024/01/07 05:00:00+00,1625,1625,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,698
-8471858.51441823,5320115.25642467,2024/02/12 05:00:00+00,1818,1818,2500 ERIE BLVD E ,Yes,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,699
-8476222.69664835,5321729.50152502,2024/01/13 05:00:00+00,830,830,1000 BUTTERNUT ST     ,,Motor Vehicle,MV THEFT,43.0640730000001,-76.143204,700
-8477103.34514001,5322919.88544999,2024/01/04 05:00:00+00,1654,1654,900 KIRKPATRICK ST     ,,All Other,LARCENY,43.0718850000001,-76.1511149999999,701
-8479620.05618786,5322321.931704,2024/01/31 05:00:00+00,1745,1745,1 DESTINY USA DR,Yes,Shoplifting,BURGLARY,43.067961,-76.1737229999999,702
-8471858.51441823,5320115.25642467,2024/01/04 05:00:00+00,1540,1540,2500 ERIE BLVD E ,Yes,Shoplifting,LARCENY,43.0534777830001,-76.103999884,703
-8477234.08988195,5322785.47966716,2024/01/14 05:00:00+00,1900,1510,1000 FIRST NORTH ST   ,,All Other,LARCENY,43.0710030000001,-76.1522894999999,704
-8473987.51259271,5317168.22464603,2024/01/04 05:00:00+00,510,800,900 LANCASTER AV   ,,From Motor Vehicle,LARCENY,43.0341300000001,-76.123125,705
-8479620.05618786,5322321.931704,2024/01/26 05:00:00+00,1707,1707,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,706
-8471858.51441823,5320115.25642467,2024/02/12 05:00:00+00,1355,1355,2500 ERIE BLVD E ,Yes,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,707
-8475658.13985079,5317409.46275533,2024/01/24 05:00:00+00,2206,2206,1000 IRVING AV   ,,All Other,LARCENY,43.035714,-76.1381325,708
-8477103.34514001,5322919.88544999,2024/01/21 05:00:00+00,1802,1802,900 KIRKPATRICK ST     ,,All Other,LARCENY,43.0718850000001,-76.1511149999999,709
-8479620.05618786,5322321.931704,2024/02/01 05:00:00+00,1342,1342,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,710
-8471858.51441823,5320115.25642467,2024/01/21 05:00:00+00,1019,1019,2500 ERIE BLVD E ,Yes,Shoplifting,LARCENY,43.0534777830001,-76.103999884,711
-8475658.13985079,5317409.46275533,2024/01/16 05:00:00+00,1824,1824,1000 IRVING AV   ,,Motor Vehicle,MV THEFT,43.035714,-76.1381325,712
-8477883.80608997,5323604.28775331,2024/02/06 05:00:00+00,820,820,900 LEMOYNE AV ,,All Other,LARCENY,43.076376,-76.158126,713
-8479620.05618786,5322321.931704,2024/01/26 05:00:00+00,1803,1803,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,714
-8471858.51441823,5320115.25642467,2024/01/08 05:00:00+00,1320,1320,2500 ERIE BLVD E ,Yes,Shoplifting,LARCENY,43.0534777830001,-76.103999884,715
-8476565.79934898,5317374.38354508,2024/02/18 05:00:00+00,1830,1830,100 CROTON TER    ,,From Motor Vehicle,LARCENY,43.035483668,-76.146286144,716
-8477528.64125459,5321606.08330035,2024/02/04 05:00:00+00,1650,1650,900 N SALINA ST     ,,,AGGRAVATED ASSAULT,43.0632630000001,-76.1549355,717
-8479620.05618786,5322321.931704,2024/01/19 05:00:00+00,1936,1936,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,718
-8471858.51441823,5320115.25642467,2024/02/03 05:00:00+00,1556,1556,2500 ERIE BLVD E ,,Shoplifting,LARCENY,43.0534777830001,-76.103999884,719
-8476841.06584435,5322069.08071107,2024/02/25 05:00:00+00,3,3,100 CURTIS ST   ,,,AGGRAVATED ASSAULT,43.06630162,-76.148758905,720
-8477528.64125459,5321606.08330035,2024/01/24 05:00:00+00,2,2,900 S SALINA ST     ,,,BURGLARY,43.0632630000001,-76.1549355,721
-8479620.05618786,5322321.931704,2024/01/19 05:00:00+00,1343,1343,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,722
-8477920.37454269,5318626.71364986,2024/01/31 05:00:00+00,730,1230,300 GIFFORD ST   ,,From Motor Vehicle,LARCENY,43.043706,-76.1584544999999,723
-8477817.94168685,5316658.69265639,2024/01/18 05:00:00+00,340,430,100 DEARBORN PL     ,,From Motor Vehicle,LARCENY,43.0307842140001,-76.15753433,724
-8477528.64125459,5321606.08330035,2024/02/07 05:00:00+00,126,126,900 S SALINA ST   ,,From Building,BURGLARY,43.0632630000001,-76.1549355,725
-8479620.05618786,5322321.931704,2024/02/24 05:00:00+00,1037,1037,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,726
-8477920.37454269,5318626.71364986,2024/02/20 05:00:00+00,700,702,300 GIFFORD ST     ,,,AGGRAVATED ASSAULT,43.043706,-76.1584544999999,727
-8477004.84197351,5322625.7755008,2024/01/27 05:00:00+00,1200,2300,100 DELONG AV ,,Motor Vehicle,MV THEFT,43.06995497,-76.1502301309999,728
-8478989.37561278,5320197.85967756,2024/02/18 05:00:00+00,1505,1505,900 W GENESEE ST     ,,All Other,LARCENY,43.05402,-76.1680575,729
-8479620.05618786,5322321.931704,2024/01/31 05:00:00+00,1621,1621,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,730
-8477920.37454269,5318626.71364986,2024/01/08 05:00:00+00,1005,1005,300 GIFFORD ST   ,,From Motor Vehicle,LARCENY,43.043706,-76.1584544999999,731
-8477382.0499605,5318739.12727371,2024/01/28 05:00:00+00,800,830,100 DICKERSON ST   ,,From Building,LARCENY,43.044444012,-76.153618648,732
-8481394.06685892,5318834.86968001,2024/01/08 05:00:00+00,1600,2059,700 TOMPKINS ST   ,,Motor Vehicle,MV THEFT,43.0450725680001,-76.189659209,733
-8479620.05618786,5322321.931704,2024/01/31 05:00:00+00,1543,1543,1 DESTINY USA DR,Yes,All Other,LARCENY,43.067961,-76.1737229999999,734
-8479620.05618786,5322321.931704,2024/01/19 05:00:00+00,1340,1340,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,735
-8478613.17139364,5323096.81029663,2024/01/04 05:00:00+00,0,1,300 HIAWATHA BLVD W ,,From Motor Vehicle,LARCENY,43.073046,-76.164678,736
-8479620.05618786,5322321.931704,2024/02/07 05:00:00+00,1805,1805,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,737
-8479068.75531527,5317607.1932503,2024/02/08 05:00:00+00,2330,2330,100 DUDLEY ST     ,Yes,Motor Vehicle,MV THEFT,43.037012293,-76.1687705799999,738
-8476317.57213528,5321556.78579375,2024/01/23 05:00:00+00,1308,1308,700 PARK ST     ,Yes,,AGGRAVATED ASSAULT,43.062939455,-76.144056281,739
-8477382.0499605,5318739.12727371,2024/02/22 05:00:00+00,1930,2130,100 DICKERSON ST   ,,All Other,LARCENY,43.044444012,-76.153618648,740
-8479620.05618786,5322321.931704,2024/01/18 05:00:00+00,1410,1410,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,741
-8478613.17139364,5323096.81029663,2024/01/11 05:00:00+00,1000,1010,300 HIAWATHA BLVD W ,,All Other,LARCENY,43.073046,-76.164678,742
-8473867.55660186,5320637.58034402,2024/02/24 05:00:00+00,130,1500,700 TEALL AVE  ,,Of Bicycle,MV THEFT,43.056906295,-76.122047417,743
-8476123.9687278,5318117.98051142,2024/02/01 05:00:00+00,1356,1356,100 DYER CT   ,,All Other,LARCENY,43.040365981,-76.1423171119999,744
-8479620.05618786,5322321.931704,2024/01/18 05:00:00+00,1422,1422,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,745
-8478613.17139364,5323096.81029663,2024/01/13 05:00:00+00,1755,1830,300 HIAWATHA BLVD W ,,Motor Vehicle,MV THEFT,43.073046,-76.164678,746
-8474136.40096449,5317527.64900924,2024/01/23 05:00:00+00,2000,1615,800 ACKERMAN AV   ,,From Motor Vehicle,LARCENY,43.0364900110001,-76.124462487,747
-8476192.04627371,5315113.72041438,2024/01/01 05:00:00+00,120,120,100 E BRIGHTON AV   ,Yes,,AGGRAVATED ASSAULT,43.020638208,-76.142928663,748
-8479620.05618786,5322321.931704,2024/01/27 05:00:00+00,1829,1829,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,749
-8478613.17139364,5323096.81029663,2024/02/08 05:00:00+00,1930,2000,300 HIAWATHA BLVD W ,,From Building,LARCENY,43.073046,-76.164678,750
-8474752.38647624,5319893.97357837,2024/01/24 05:00:00+00,1700,600,800 BURNET AV   ,,Motor Vehicle,MV THEFT,43.052025234,-76.1299959789999,751
-8476192.04627371,5315113.72041438,2024/01/01 05:00:00+00,815,2215,100 E BRIGHTON AV ,,All Other,LARCENY,43.020638208,-76.142928663,752
-8479620.05618786,5322321.931704,2024/01/27 05:00:00+00,1611,1611,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,753
-8478613.17139364,5323096.81029663,2024/01/13 05:00:00+00,1900,0,300 HIAWATHA BLVD W ,,Motor Vehicle,MV THEFT,43.073046,-76.164678,754
-8475221.05143991,5322560.11431121,2024/02/11 05:00:00+00,800,900,800 DEWITT ST     ,,From Building,BURGLARY,43.0695240750001,-76.134206068,755
-8476192.04627371,5315113.72041438,2024/02/03 05:00:00+00,134,134,100 E BRIGHTON AV ,,All Other,LARCENY,43.020638208,-76.142928663,756
-8479620.05618786,5322321.931704,2024/01/31 05:00:00+00,1755,1755,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,757
-8478613.17139364,5323096.81029663,2024/01/14 05:00:00+00,1800,427,300 HIAWATHA BLVD W ,,Motor Vehicle,MV THEFT,43.073046,-76.164678,758
-8474917.32778651,5312871.07526283,2024/01/29 05:00:00+00,2200,1330,800 E BRIGHTON AV   ,,Motor Vehicle,MV THEFT,43.005907522,-76.131477672,759
-8477214.12551051,5319659.62634555,2024/01/12 05:00:00+00,1600,1830,100 E WATER ST     ,,From Motor Vehicle,MV THEFT,43.0504868900001,-76.152110157,760
-8479620.05618786,5322321.931704,2024/02/05 05:00:00+00,1404,1404,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,761
-8475864.02524901,5320965.70602673,2024/01/02 05:00:00+00,2225,2225,300 HIGHLAND AV   ,,All Other,LARCENY,43.05906,-76.139982,762
-8477859.64886991,5318581.19502544,2024/01/22 05:00:00+00,2300,630,700 S WEST ST     ,,From Motor Vehicle,LARCENY,43.0434071610001,-76.157908992,763
-8476192.04627371,5315113.72041438,2024/01/17 05:00:00+00,1345,1345,100 E BRIGHTON AV   ,,All Other,LARCENY,43.020638208,-76.142928663,764
-8479620.05618786,5322321.931704,2024/01/02 05:00:00+00,1408,1408,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,765
-8478399.77192979,5315122.06312202,2024/01/17 05:00:00+00,2230,1400,300 HILLVIEW AV ,,Motor Vehicle,MV THEFT,43.0206930000001,-76.162761,766
-8474917.32778651,5312871.07526283,2024/01/04 05:00:00+00,956,956,800 E BRIGHTON AV   ,,,AGGRAVATED ASSAULT,43.005907522,-76.131477672,767
-8478266.35986154,5314828.14521412,2024/02/12 05:00:00+00,2239,41,100 ELMWOOD AV   ,,,AGGRAVATED ASSAULT,43.0187626200001,-76.161562539,768
-8479620.05618786,5322321.931704,2024/01/20 05:00:00+00,2030,2030,1 DESTINY USA DR,,,AGGRAVATED ASSAULT,43.067961,-76.1737229999999,769
-8475256.38780851,5314569.82702132,2024/01/03 05:00:00+00,1300,500,300 IVY RIDGE RD     ,Yes,Motor Vehicle,MV THEFT,43.0170660000001,-76.1345234999999,770
-8479306.27326,5319305.73088179,2024/01/08 05:00:00+00,2255,2255,800 ERIE BLVD W ,,From Building,BURGLARY,43.0481637130001,-76.17090424,771
-8481754.69069081,5320622.84919638,2024/02/25 05:00:00+00,2118,2118,100 ESSEX ST     ,,,AGGRAVATED ASSAULT,43.056809603,-76.1928987479999,772
-8479620.05618786,5322321.931704,2024/01/23 05:00:00+00,1048,1048,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,773
-8477883.80608997,5313042.09807834,2024/02/07 05:00:00+00,1615,1615,300 MAINS AV ,,,AGGRAVATED ASSAULT,43.007031,-76.158126,774
-8475897.48855586,5320549.27561854,2024/01/01 05:00:00+00,1815,1815,800 JAMES ST     ,,All Other,BURGLARY,43.05632668,-76.140282606,775
-8479796.48066022,5320122.57360737,2024/01/24 05:00:00+00,2000,2200,100 EUREKA ST     ,,All Other,LARCENY,43.0535258140001,-76.175307848,776
-8479620.05618786,5322321.931704,2024/02/20 05:00:00+00,1314,1314,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,777
-8477676.41798994,5317775.4438216,2024/02/18 05:00:00+00,2015,620,300 MIDLAND AV   ,,Motor Vehicle,MV THEFT,43.0381170000001,-76.156263001,778
-8475897.48855586,5320549.27561854,2024/01/20 05:00:00+00,1359,1359,800 JAMES ST     ,Yes,From Building,LARCENY,43.05632668,-76.140282606,779
-8479620.05618786,5322321.931704,2024/02/20 05:00:00+00,1342,1342,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,780
-8479573.11220201,5317962.56391821,2024/02/01 05:00:00+00,445,445,100 FENTON ST   ,,Motor Vehicle,MV THEFT,43.0393455780001,-76.173301295,781
-8476303.05228882,5310888.59789905,2024/01/30 05:00:00+00,918,918,100 FISCOE AV ,Yes,All Other,LARCENY,42.9928827910001,-76.1439258469999,782
-8471975.74664377,5323214.76205646,2024/01/11 05:00:00+00,0,2200,300 N MIDLER AV   ,,From Motor Vehicle,LARCENY,43.0738200000001,-76.105052999,783
-8479306.27326,5319305.73088179,2024/02/11 05:00:00+00,2155,2155,800 ERIE BLVD W ,,Shoplifting,LARCENY,43.0481637130001,-76.17090424,784
-8479620.05618786,5322321.931704,2024/02/10 05:00:00+00,1829,1829,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,785
-8474417.9279567,5317508.45914355,2024/01/06 05:00:00+00,0,1215,800 LIVINGSTON AV ,,From Motor Vehicle,LARCENY,43.036364011,-76.1269914869999,786
-8476634.19883086,5315496.74686541,2024/01/11 05:00:00+00,1414,1430,100 FERNWOOD AVE  ,,All Other,LARCENY,43.023153742,-76.1469005869999,787
-8472927.52840137,5322933.60043455,2024/02/07 05:00:00+00,830,1730,300 NORTH AV ,,From Building,BURGLARY,43.0719750000001,-76.113603,788
-8479620.05618786,5322321.931704,2024/02/20 05:00:00+00,1700,1700,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,789
-8475897.48855586,5320549.27561854,2024/01/25 05:00:00+00,324,324,800 JAMES ST     ,,From Building,BURGLARY,43.05632668,-76.140282606,790
-8476303.05228882,5310888.59789905,2024/01/09 05:00:00+00,100,400,100 FISCOE AV ,,From Building,BURGLARY,42.9928827910001,-76.1439258469999,791
-8478280.04781744,5318991.37147095,2024/02/20 05:00:00+00,1815,1815,300 OTISCO ST     ,Yes,,AGGRAVATED ASSAULT,43.0461000000001,-76.1616855,792
-8479620.05618786,5322321.931704,2024/02/10 05:00:00+00,1718,1718,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,793
-8474558.16157204,5317498.83909595,2024/01/25 05:00:00+00,105,1215,800 OSTROM AV   ,,From Motor Vehicle,LARCENY,43.0363008460001,-76.128251227,794
-8477533.5525592,5312985.12874046,2024/01/09 05:00:00+00,1004,1004,100 FISH AV ,,All Other,LARCENY,43.006656761,-76.154979619,795
-8475902.59756389,5318281.26147181,2024/01/05 05:00:00+00,2128,2128,300 RENWICK AV   ,,All Other,LARCENY,43.041438,-76.1403285009999,796
,,2024/02/04 05:00:00+00,134,134,0         ,,,ROBBERY,,,797
-8476972.82782379,5320907.67627197,2024/01/07 05:00:00+00,950,950,800 N TOWNSEND ST   ,,,AGGRAVATED ASSAULT,43.058679118,-76.149942543,798
-8482139.53708729,5320826.7714367,2024/01/28 05:00:00+00,1511,1511,100 GERE AV ,,,BURGLARY,43.05814809,-76.196355882,799
-8473387.89015555,5317073.65004089,2024/01/19 05:00:00+00,426,426,300 ROOSEVELT AV   ,,From Motor Vehicle,LARCENY,43.033509,-76.1177385,800
-8479620.05618786,5322321.931704,2024/02/20 05:00:00+00,1914,1914,1 DESTINY USA DR,,From Building,LARCENY,43.067961,-76.1737229999999,801
-8476972.82782379,5320907.67627197,2024/01/08 05:00:00+00,2008,2008,800 N TOWNSEND ST   ,,,AGGRAVATED ASSAULT,43.058679118,-76.149942543,802
-8475994.18478438,5322974.46541715,2024/02/16 05:00:00+00,1346,1346,100 GREENLAND DR   ,,All Other,LARCENY,43.0722431620001,-76.141151243,803
-8474325.64554599,5321285.20354737,2024/01/03 05:00:00+00,1100,1117,300 SHUART AV   ,Yes,,ROBBERY,43.061157,-76.1261625,804
-8479620.05618786,5322321.931704,2024/02/06 05:00:00+00,1402,1402,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,805
-8477248.19506331,5320745.96724576,2024/01/19 05:00:00+00,2006,2006,800 N STATE ST     ,Yes,Motor Vehicle,MV THEFT,43.0576177180001,-76.152416209,806
-8475994.18478438,5322974.46541715,2024/01/22 05:00:00+00,936,938,100 GREENLAND DR     ,,All Other,LARCENY,43.0722431620001,-76.141151243,807
-8477066.77668729,5312305.04100156,2024/01/31 05:00:00+00,2338,2338,300 SENECA DR   ,Yes,,AGGRAVATED ASSAULT,43.002189,-76.1507865,808
-8479620.05618786,5322321.931704,2024/01/24 05:00:00+00,1435,1635,1 DESTINY USA DR,,From Building,LARCENY,43.067961,-76.1737229999999,809
-8478436.28394354,5320323.39382204,2024/01/25 05:00:00+00,1800,1800,800 W BELDEN AV   ,,All Other,LARCENY,43.0548440110001,-76.163088993,810
-8477002.47888336,5318709.94820976,2024/02/17 05:00:00+00,1440,1440,100 HARRISON PL     ,,From Motor Vehicle,LARCENY,43.0442524480001,-76.150208903,811
-8478137.2805705,5318055.0794637,2024/01/12 05:00:00+00,100,200,300 SLOCUM AVE    ,,All Other,LARCENY,43.039953,-76.160403,812
-8479620.05618786,5322321.931704,2024/01/25 05:00:00+00,1748,1748,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,813
-8476972.82782379,5320907.67627197,2024/02/08 05:00:00+00,700,855,800 N TOWNSEND ST     ,,All Other,LARCENY,43.058679118,-76.149942543,814
-8475860.93145772,5320915.31859342,2024/02/06 05:00:00+00,2107,2107,100 HIGHLAND AV   ,Yes,,AGGRAVATED ASSAULT,43.058729279,-76.1399542079999,815
-8478137.2805705,5318055.0794637,2024/01/25 05:00:00+00,1833,900,300 SLOCUM DR   ,,All Other,LARCENY,43.039953,-76.160403,816
-8479620.05618786,5322321.931704,2024/02/05 05:00:00+00,1730,1745,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,817
-8471885.30512348,5321117.40214803,2024/01/20 05:00:00+00,2230,436,900 CALEB AV   ,,Motor Vehicle,MV THEFT,43.060055656,-76.1042405489999,818
-8475860.93145772,5320915.31859342,2024/01/02 05:00:00+00,1038,1038,100 HIGHLAND AV   ,,All Other,LARCENY,43.058729279,-76.1399542079999,819
-8478137.2805705,5318055.0794637,2024/01/19 05:00:00+00,900,1430,300 SLOCUM DR     ,,All Other,LARCENY,43.039953,-76.160403,820
-8479620.05618786,5322321.931704,2024/01/06 05:00:00+00,1412,1412,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,821
-8474478.21914952,5319736.6800562,2024/02/08 05:00:00+00,800,1200,900 CANAL ST   ,,Motor Vehicle,MV THEFT,43.0509927040001,-76.127533092,822
-8476142.32698162,5323139.22353589,2024/02/22 05:00:00+00,1230,2330,100 HOOD AV   ,,From Motor Vehicle,LARCENY,43.0733243170001,-76.142482027,823
-8480685.04975628,5319079.11081497,2024/01/17 05:00:00+00,1500,1500,300 TENNYSON AV   ,,All Other,LARCENY,43.046676,-76.1832899999999,824
-8479620.05618786,5322321.931704,2024/02/09 05:00:00+00,1320,1320,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,825
-8474478.21914952,5319736.6800562,2024/02/16 05:00:00+00,2311,100,900 CANAL ST   ,,From Building,BURGLARY,43.0509927040001,-76.127533092,826
-8477262.18313657,5315586.83580967,2024/01/15 05:00:00+00,1957,1957,100 HOPE AV   ,Yes,,AGGRAVATED ASSAULT,43.0237453880001,-76.152541866,827
-8478076.16617005,5318909.11658414,2024/02/21 05:00:00+00,1811,1811,300 TULLY ST   ,,From Motor Vehicle,MV THEFT,43.0455600000001,-76.1598539999999,828
-8477199.40228334,5317122.73612133,2024/01/20 05:00:00+00,2027,2027,100 ALEXANDER AV   ,Yes,From Building,BURGLARY,43.0338313120001,-76.1519778959999,829
-8477840.01912486,5318444.0408159,2024/02/10 05:00:00+00,2145,1050,800 S WEST ST     ,,From Motor Vehicle,LARCENY,43.042506707,-76.157732655,830
-8476779.91315001,5314341.35926564,2024/02/21 05:00:00+00,400,400,2500 MIDLAND AV   ,,Motor Vehicle,MV THEFT,43.015565397,-76.148209561,831
-8476062.7335457,5313897.02904209,2024/01/16 05:00:00+00,835,835,100 HOBART AV   ,,From Motor Vehicle,LARCENY,43.012646879,-76.141767027,832
-8473761.08874844,5317918.00212303,2024/02/11 05:00:00+00,2120,929,100 AVONDALE PL   ,,Motor Vehicle,MV THEFT,43.0390530000001,-76.121091,833
-8479531.97497473,5319627.79256042,2024/02/12 05:00:00+00,1400,1500,200 WALL ST     ,,,ROBBERY,43.0502779180001,-76.1729317529999,834
-8471961.45856449,5319353.38764202,2024/02/13 05:00:00+00,1300,715,2700 E FAYETTE ST     ,,Motor Vehicle,MV THEFT,43.048476565,-76.104924647,835
-8476951.0600766,5321189.21601947,2024/01/20 05:00:00+00,2010,2010,1000 N MCBRIDE ST     ,Yes,,AGGRAVATED ASSAULT,43.060527,-76.1497469999999,836
-8479620.05618786,5322321.931704,2024/01/14 05:00:00+00,1911,1911,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,837
-8475701.13622487,5320682.19898866,2024/01/22 05:00:00+00,444,444,900 JAMES ST     ,,,BURGLARY,43.057199161,-76.138518743,838
-8472387.22077378,5322433.13890759,2024/01/28 05:00:00+00,1043,1043,2700 JAMES ST   ,,All Other,LARCENY,43.068690803,-76.108749334,839
-8479345.04138586,5320192.37528778,2024/02/11 05:00:00+00,930,930,1000 W  GENESEE ST     ,,From Motor Vehicle,LARCENY,43.0539840000001,-76.1712525,840
-8479544.48517043,5318339.35244443,2024/01/14 05:00:00+00,2330,950,100 AMY ST   ,,Motor Vehicle,MV THEFT,43.041819391,-76.173044134,841
-8479562.02889954,5319303.20617035,2024/01/31 05:00:00+00,1700,900,900 ERIE BLVD W ,,From Motor Vehicle,LARCENY,43.048147139,-76.1732017319999,842
-8472387.22077378,5322433.13890759,2024/01/14 05:00:00+00,2130,0,2700 JAMES ST     ,,Motor Vehicle,MV THEFT,43.068690803,-76.108749334,843
-8479345.04138586,5320192.37528778,2024/02/01 05:00:00+00,854,854,1000 W  GENESEE ST   ,,Motor Vehicle,MV THEFT,43.0539840000001,-76.1712525,844
-8478892.79404333,5315564.74266153,2024/01/19 05:00:00+00,1930,900,100 ARLINGTON AV   ,,From Motor Vehicle,LARCENY,43.0236002950001,-76.1671898929999,845
-8475701.13622487,5320682.19898866,2024/01/22 05:00:00+00,457,457,900 JAMES ST     ,,From Building,BURGLARY,43.057199161,-76.138518743,846
-8476288.84124262,5315356.33101261,2024/01/19 05:00:00+00,1445,1445,2600 S SALINA ST     ,Yes,,AGGRAVATED ASSAULT,43.02223157,-76.143798187,847
-8479345.04138586,5320192.37528778,2024/01/15 05:00:00+00,1614,1614,1000 W GENESEE ST     ,,Shoplifting,LARCENY,43.0539840000001,-76.1712525,848
-8473013.68968725,5320942.39547654,2024/01/19 05:00:00+00,2313,2313,100 CALEB AV   ,,From Building,BURGLARY,43.058907,-76.1143769999999,849
-8475701.13622487,5320682.19898866,2024/01/22 05:00:00+00,0,700,900 JAMES ST     ,,All Other,LARCENY,43.057199161,-76.138518743,850
-8476205.00775862,5315112.31839196,2024/01/25 05:00:00+00,2030,730,2800 S SALINA ST     ,,Motor Vehicle,MV THEFT,43.020629,-76.143045098,851
-8479345.04138586,5320192.37528778,2024/01/09 05:00:00+00,1747,1747,1000 W GENESEE ST   ,Yes,Shoplifting,LARCENY,43.0539840000001,-76.1712525,852
-8475701.13622487,5320682.19898866,2024/01/22 05:00:00+00,444,444,900 JAMES ST     ,,From Building,BURGLARY,43.057199161,-76.138518743,853
-8476205.00775862,5315112.31839196,2024/02/02 05:00:00+00,1245,1245,2800 S SALINA ST   ,,Motor Vehicle,MV THEFT,43.020629,-76.143045098,854
