X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,latitude,longitude,CRIME_WEIGHT
-8476673.14974333,5315616.18556417,2023/12/02 05:00:00+00,2258,2258,100 FAGE AVE    ,POSSESSION/USE DANGEROUS WEAPONS,43.023954681509466,-76.14718396571084,112
-8477382.0499605,5318739.12727371,2023/11/10 05:00:00+00,1929,1929,100 DICKERSON ST     ,ALL OTHER OFFENSES,43.044381251569725,-76.1536130362966,320
-8479660.77663496,5317441.63196223,2023/11/11 05:00:00+00,425,445,1200 S  GEDDES ST     ,SIMPLE ASSAULT,43.0359546788306,-76.17409173368046,102
-8476852.013671,5322540.59913182,2023/11/13 05:00:00+00,1309,1309,800 POND ST     ,FRAUD,43.0694168924715,-76.14891113097246,100
-8479122.98293542,5317502.05369699,2023/11/13 05:00:00+00,1645,1645,200 FITCH ST     ,OFFN AGAINST FAMILY,43.03626820701083,-76.1692996593745,162
-8475122.68664354,5314787.95851495,2023/11/13 05:00:00+00,1952,1952,100 REMINGTON AVE    ,CRIMINAL MISCHIEF,43.018502106849866,-76.1332618484395,102
-8476353.32194447,5320604.68697808,2023/11/15 05:00:00+00,806,806,600 CATHERINE ST     ,ALL OTHER OFFENSES,43.05666562893814,-76.14443457788907,109
-8476634.19883086,5315496.74686541,2023/11/15 05:00:00+00,1638,1638,100 FERNWOOD AVE    ,OFFN AGAINST FAMILY,43.02316831184783,-76.14682289754927,132
-8476631.03001023,5321087.4006888,2023/11/16 05:00:00+00,1319,1319,600 BUTTERNUT ST     ,OFFN AGAINST FAMILY,43.059839772404125,-76.14689103000919,220
-8479122.98293542,5317502.05369699,2023/11/17 05:00:00+00,315,315,200 FITCH ST     ,OFFN AGAINST FAMILY,43.03626820701083,-76.1692996593745,162
-8479660.77663496,5317441.63196223,2023/12/23 05:00:00+00,228,229,1200 S  GEDDES ST     ,SIMPLE ASSAULT,43.0359546788306,-76.17409173368046,102
-8475422.64903399,5315291.62091939,2023/12/24 05:00:00+00,108,108,100 RONEY LN     ,SIMPLE ASSAULT,43.02181089780518,-76.13597471181501,127
-8471437.42907471,5320183.95919322,2023/12/03 05:00:00+00,2150,2150,2600 ERIE BLVD E ,DRIVING UNDER INFLUENCE,43.05397835903031,-76.10022774571262,106
-8475422.64903399,5315291.62091939,2023/11/21 05:00:00+00,201,201,100 RONEY LN     ,CRIMINAL MISCHIEF,43.02181089780518,-76.13597471181501,127
-8473510.29873742,5319566.41809293,2023/12/06 05:00:00+00,541,541,1800 ERIE BLVD E ,SIMPLE ASSAULT,43.04992662227551,-76.11886561809011,100
-8476852.013671,5322540.59913182,2023/12/06 05:00:00+00,2017,2017,800 POND ST     ,OFFN AGAINST FAMILY,43.0694168924715,-76.14891113097246,100
-8476852.013671,5322540.59913182,2023/12/07 05:00:00+00,2150,2155,800 POND ST     ,CRIMINAL MISCHIEF,43.0694168924715,-76.14891113097246,100
-8476116.2035254,5313612.55726969,2023/12/10 05:00:00+00,1303,1303,100 BALLANTYNE RD     ,SIMPLE ASSAULT,43.010720655296716,-76.14224415464335,230
-8476634.19883086,5315496.74686541,2023/12/11 05:00:00+00,1555,1555,100 FERNWOOD AVE    ,SIMPLE ASSAULT,43.02316831184783,-76.14682289754927,132
-8479660.77663496,5317441.63196223,2023/11/22 05:00:00+00,39,130,1200 S  GEDDES ST     ,SIMPLE ASSAULT,43.0359546788306,-76.17409173368046,102
-8475122.68664354,5314787.95851495,2023/12/25 05:00:00+00,2158,2158,100 REMINGTON AVE    ,SIMPLE ASSAULT,43.018502106849866,-76.1332618484395,102
-8475701.13622487,5320682.19898866,2023/12/26 05:00:00+00,1943,1943,900 JAMES ST     ,SIMPLE ASSAULT,43.057241383740845,-76.13855932678966,153
-8477382.0499605,5318739.12727371,2023/12/26 05:00:00+00,2024,2024,100 DICKERSON ST     ,SIMPLE ASSAULT,43.044381251569725,-76.1536130362966,320
-8476634.19883086,5315496.74686541,2023/11/26 05:00:00+00,748,810,100 FERNWOOD AVE    ,SIMPLE ASSAULT,43.02316831184783,-76.14682289754927,132
-8478137.92199341,5316115.15188595,2023/11/27 05:00:00+00,2311,2311,0 CENTENNIAL DR     ,CRIMINAL MISCHIEF,43.02719907072442,-76.16040982216674,150
-8475122.68664354,5314787.95851495,2023/11/28 05:00:00+00,2053,2053,100 REMINGTON AVE    ,SIMPLE ASSAULT,43.018502106849866,-76.1332618484395,102
-8477235.85696755,5319378.90089236,2023/11/27 05:00:00+00,1832,1832,300 S  SALINA ST     ,SIMPLE ASSAULT,43.0486839314903,-76.15230444586024,111
-8476353.32194447,5320604.68697808,2023/12/29 05:00:00+00,1747,1747,600 CATHERINE ST     ,CRIMINAL MISCHIEF,43.05666562893814,-76.14443457788907,109
-8479122.98293542,5317502.05369699,2023/12/29 05:00:00+00,2042,2042,200 FITCH ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.03626820701083,-76.1692996593745,162
-8476631.03001023,5321087.4006888,2023/12/30 05:00:00+00,1820,1820,600 BUTTERNUT ST     ,CRIMINAL MISCHIEF,43.059839772404125,-76.14689103000919,220
-8479122.98293542,5317502.05369699,2023/12/13 05:00:00+00,557,557,200 FITCH ST     ,SIMPLE ASSAULT,43.03626820701083,-76.1692996593745,162
-8477235.85696755,5319378.90089236,2023/12/13 05:00:00+00,2105,2105,300 S  SALINA ST     ,CRIMINAL MISCHIEF,43.0486839314903,-76.15230444586024,111
-8473510.29873742,5319566.41809293,2023/12/14 05:00:00+00,305,305,1800 ERIE BLVD E ,CRIMINAL MISCHIEF,43.04992662227551,-76.11886561809011,100
-8475634.45195371,5318461.85734246,2023/12/15 05:00:00+00,207,207,700 IRVING AVE    ,SIMPLE ASSAULT,43.042623411940475,-76.13784610601408,112
-8476893.06763128,5320467.80410322,2023/12/15 05:00:00+00,1458,1500,300 PROSPECT AVE    ,SIMPLE ASSAULT,43.055815274636025,-76.14922387049324,120
-8477235.85696755,5319378.90089236,2023/12/18 05:00:00+00,1858,1858,300 S  SALINA ST     ,ALL OTHER OFFENSES,43.0486839314903,-76.15230444586024,111
-8476893.06763128,5320467.80410322,2023/12/20 05:00:00+00,1500,1500,300 PROSPECT AVE    ,SIMPLE ASSAULT,43.055815274636025,-76.14922387049324,120
-8475122.68664354,5314787.95851495,2023/12/20 05:00:00+00,1239,1239,100 REMINGTON AVE    ,CRIMINAL MISCHIEF,43.018502106849866,-76.1332618484395,102
-8475701.13622487,5320682.19898866,2023/12/21 05:00:00+00,800,829,900 JAMES ST     ,OFFN AGAINST FAMILY,43.057241383740845,-76.13855932678966,153
-8476353.32194447,5320604.68697808,2023/12/22 05:00:00+00,2013,2103,600 CATHERINE ST     ,SIMPLE ASSAULT,43.05666562893814,-76.14443457788907,109
-8476708.10528795,5320961.592396,2024/01/29 05:00:00+00,841,841,500 BUTTERNUT ST     ,LARCENY,43.05924433283084,-76.14777372274314,357
-8476708.10528795,5320961.592396,2024/01/23 05:00:00+00,944,946,500 BUTTERNUT ST     ,LARCENY,43.05924433283084,-76.14777372274314,357
-8476708.10528795,5320961.592396,2024/01/12 05:00:00+00,1136,1254,500 BUTTERNUT ST     ,LARCENY,43.05924433283084,-76.14777372274314,357
-8476708.10528795,5320961.592396,2024/02/03 05:00:00+00,1502,1502,500 BUTTERNUT ST     ,LARCENY,43.05924433283084,-76.14777372274314,357
-8476708.10528795,5320961.592396,2024/01/12 05:00:00+00,2106,2106,500 BUTTERNUT ST     ,BURGLARY,43.05924433283084,-76.14777372274314,357
-8476708.10528795,5320961.592396,2024/01/23 05:00:00+00,1231,1231,500 BUTTERNUT ST     ,LARCENY,43.05924433283084,-76.14777372274314,357
-8476708.10528795,5320961.592396,2024/01/25 05:00:00+00,1314,1314,500 BUTTERNUT ST     ,LARCENY,43.05924433283084,-76.14777372274314,357
-8476708.10528795,5320961.592396,2024/01/24 05:00:00+00,1309,1309,500 BUTTERNUT ST     ,LARCENY,43.05924433283084,-76.14777372274314,357
-8476281.80740928,5320496.76379018,2024/02/08 05:00:00+00,1328,1328,500 CATHERINE ST     ,LARCENY,43.055930781067154,-76.14385752288506,124
-8476631.03001023,5321087.4006888,2024/01/24 05:00:00+00,900,905,600 BUTTERNUT ST     ,LARCENY,43.059839772404125,-76.14689103000919,220
-8481810.61481999,5316898.70446869,2024/02/19 05:00:00+00,712,712,4700 ONONDAGA BLVD   ,BURGLARY,43.03238150670092,-76.19341573742568,170
-8476833.8406528,5322737.47807061,2024/01/29 05:00:00+00,920,920,700 FIRST NORTH ST     ,LARCENY,43.07060205837967,-76.14875660148843,166
-8476833.8406528,5322737.47807061,2024/01/24 05:00:00+00,1643,1643,700 FIRST NORTH ST     ,LARCENY,43.07060205837967,-76.14875660148843,166
-8476833.8406528,5322737.47807061,2024/01/24 05:00:00+00,1724,1724,700 FIRST NORTH ST     ,LARCENY,43.07060205837967,-76.14875660148843,166
-8481810.61481999,5316898.70446869,2024/02/14 05:00:00+00,1447,1449,4700 ONONDAGA BLVD   ,LARCENY,43.03238150670092,-76.19341573742568,170
-8481810.61481999,5316898.70446869,2024/01/23 05:00:00+00,1105,1105,4700 ONONDAGA BLVD   ,LARCENY,43.03238150670092,-76.19341573742568,170
-8471858.51441823,5320115.25642467,2024/02/16 05:00:00+00,2334,2334,2500 ERIE BLVD E ,BURGLARY,43.053478371990415,-76.10403354272995,252
-8471858.51441823,5320115.25642467,2024/01/15 05:00:00+00,1838,1838,2500 ERIE BLVD E ,BURGLARY,43.053478371990415,-76.10403354272995,252
-8476222.69664835,5321729.50152502,2024/01/23 05:00:00+00,2257,2257,1000 BUTTERNUT ST     ,BURGLARY,43.06399285955442,-76.1431987426224,124
-8471858.51441823,5320115.25642467,2024/02/12 05:00:00+00,1818,1818,2500 ERIE BLVD E ,BURGLARY,43.053478371990415,-76.10403354272995,252
-8471858.51441823,5320115.25642467,2024/01/04 05:00:00+00,1540,1540,2500 ERIE BLVD E ,LARCENY,43.053478371990415,-76.10403354272995,252
-8471858.51441823,5320115.25642467,2024/02/12 05:00:00+00,1355,1355,2500 ERIE BLVD E ,BURGLARY,43.053478371990415,-76.10403354272995,252
-8471858.51441823,5320115.25642467,2024/01/21 05:00:00+00,1019,1019,2500 ERIE BLVD E ,LARCENY,43.053478371990415,-76.10403354272995,252
-8471858.51441823,5320115.25642467,2024/01/08 05:00:00+00,1320,1320,2500 ERIE BLVD E ,LARCENY,43.053478371990415,-76.10403354272995,252
-8479660.77663496,5317441.63196223,2024/01/20 05:00:00+00,355,355,1200 S  GEDDES ST     ,CRIMINAL MISCHIEF,43.0359546788306,-76.17409173368046,102
-8477443.98289316,5319085.96548592,2024/01/21 05:00:00+00,11,11,500 S  CLINTON ST     ,OFFN AGAINST FAMILY,43.04683069505183,-76.15427865023193,192
-8476769.7206261,5319449.27024237,2024/02/14 05:00:00+00,1614,1614,300 E  WASHINGTON ST     ,CRIMINAL MISCHIEF,43.0490299,-76.14863919999999,237
-8476281.80740928,5320496.76379018,2024/02/14 05:00:00+00,1727,1745,500 CATHERINE ST     ,OFFN AGAINST FAMILY,43.055930781067154,-76.14385752288506,124
-8475634.45195371,5318461.85734246,2024/01/25 05:00:00+00,1053,1053,700 IRVING AVE    ,CRIMINAL MISCHIEF,43.042623411940475,-76.13784610601408,112
-8476833.8406528,5322737.47807061,2024/01/21 05:00:00+00,1123,1123,700 FIRST NORTH ST     ,SIMPLE ASSAULT,43.07060205837967,-76.14875660148843,166
-8477382.0499605,5318739.12727371,2024/01/25 05:00:00+00,1636,1636,100 DICKERSON ST     ,SIMPLE ASSAULT,43.044381251569725,-76.1536130362966,320
-8475122.68664354,5314787.95851495,2023/12/27 05:00:00+00,1200,1850,100 REMINGTON AVE    ,CRIMINAL MISCHIEF,43.018502106849866,-76.1332618484395,102
-8477092.82544813,5318776.13938196,2024/01/01 05:00:00+00,153,153,100 ONONDAGA AVE    ,CRIMINAL MISCHIEF,43.04468428395821,-76.15084581700063,150
-8471858.51441823,5320115.25642467,2024/01/06 05:00:00+00,1650,1658,2500 ERIE BLVD E ,CRIMINAL MISCHIEF,43.053478371990415,-76.10403354272995,252
-8476574.85596879,5315089.17469879,2024/01/01 05:00:00+00,1202,1202,200 W  BRIGHTON AVE    ,OFFN AGAINST FAMILY,43.02048958098615,-76.14625146679468,120
-8476893.06763128,5320467.80410322,2024/01/01 05:00:00+00,932,932,300 PROSPECT AVE    ,SIMPLE ASSAULT,43.055815274636025,-76.14922387049324,120
-8478420.31037584,5317664.41434322,2024/01/02 05:00:00+00,205,205,700 W  ONONDAGA ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.03747891808915,-76.16282581681122,102
-8475122.68664354,5314787.95851495,2024/01/02 05:00:00+00,156,156,100 REMINGTON AVE    ,CRIMINAL MISCHIEF,43.018502106849866,-76.1332618484395,102
-8477382.0499605,5318739.12727371,2024/01/02 05:00:00+00,341,341,100 DICKERSON ST     ,SIMPLE ASSAULT,43.044381251569725,-76.1536130362966,320
-8476833.8406528,5322737.47807061,2024/01/02 05:00:00+00,1916,1916,700 FIRST NORTH ST     ,SIMPLE ASSAULT,43.07060205837967,-76.14875660148843,166
-8478137.92199341,5316115.15188595,2024/01/02 05:00:00+00,1245,1245,0 CENTENNIAL DR     ,OFFN AGAINST FAMILY,43.02719907072442,-76.16040982216674,150
-8479660.77663496,5317441.63196223,2023/01/10 05:00:00+00,2050,2055,1200 S  GEDDES ST     ,SIMPLE ASSAULT,43.0359546788306,-76.17409173368046,102
-8476769.7206261,5319449.27024237,2024/01/03 05:00:00+00,1608,1608,300 E  WASHINGTON ST     ,POSSESSION/USE DRUG,43.0490299,-76.14863919999999,237
-8476769.7206261,5319449.27024237,2024/01/04 05:00:00+00,1252,1252,300 E  WASHINGTON ST     ,OFFN AGAINST FAMILY,43.0490299,-76.14863919999999,237
-8476242.81152374,5321892.16314128,2024/01/04 05:00:00+00,1520,1520,100 SPRING ST     ,CRIMINAL MISCHIEF,43.06514040523544,-76.14334708829739,117
-8476631.03001023,5321087.4006888,2024/01/04 05:00:00+00,1715,1715,600 BUTTERNUT ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.059839772404125,-76.14689103000919,220
-8476222.69664835,5321729.50152502,2024/01/06 05:00:00+00,18,18,1000 BUTTERNUT ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.06399285955442,-76.1431987426224,124
-8479688.18115588,5319493.85335513,2024/02/03 05:00:00+00,452,452,100 LAKEVIEW AVE    ,CRIMINAL MISCHIEF,43.04939682667557,-76.17425076874625,117
-8477382.0499605,5318739.12727371,2024/01/25 05:00:00+00,2237,2237,100 DICKERSON ST     ,OFFN AGAINST FAMILY,43.044381251569725,-76.1536130362966,320
-8476116.2035254,5313612.55726969,2024/02/14 05:00:00+00,1640,1640,100 BALLANTYNE RD     ,CRIMINAL MISCHIEF,43.010720655296716,-76.14224415464335,230
-8476893.06763128,5320467.80410322,2024/02/03 05:00:00+00,1954,1954,300 PROSPECT AVE    ,OFFN AGAINST FAMILY,43.055815274636025,-76.14922387049324,120
-8477382.0499605,5318739.12727371,2024/01/15 05:00:00+00,1645,1645,100 DICKERSON ST     ,POSSESSION/USE DRUG,43.044381251569725,-76.1536130362966,320
-8475634.45195371,5318461.85734246,2024/01/18 05:00:00+00,1600,1605,700 IRVING AVE    ,CRIMINAL MISCHIEF,43.042623411940475,-76.13784610601408,112
-8479660.77663496,5317441.63196223,2024/01/19 05:00:00+00,2309,2309,1200 S  GEDDES ST     ,CRIMINAL MISCHIEF,43.0359546788306,-76.17409173368046,102
-8477231.08414438,5318644.53494196,2024/01/22 05:00:00+00,2134,2134,500 S  SALINA ST     ,SIMPLE ASSAULT,43.043874863607265,-76.15203563897467,254
-8476201.57121462,5320346.27976116,2024/02/04 05:00:00+00,1011,1011,700 JAMES ST     ,SIMPLE ASSAULT,43.05503598616807,-76.14305352257017,294
-8476201.57121462,5320346.27976116,2024/02/04 05:00:00+00,1634,1634,700 JAMES ST     ,SIMPLE ASSAULT,43.05503598616807,-76.14305352257017,294
-8475122.68664354,5314787.95851495,2024/01/22 05:00:00+00,1455,1455,100 REMINGTON AVE    ,CRIMINAL MISCHIEF,43.018502106849866,-76.1332618484395,102
-8473510.29873742,5319566.41809293,2024/02/15 05:00:00+00,1045,1045,1800 ERIE BLVD E ,OFFN AGAINST FAMILY,43.04992662227551,-76.11886561809011,100
-8473510.29873742,5319566.41809293,2024/02/16 05:00:00+00,44,44,1800 ERIE BLVD E ,SIMPLE ASSAULT,43.04992662227551,-76.11886561809011,100
-8471214.32143807,5318238.76625264,2024/02/06 05:00:00+00,819,821,3100 E  GENESEE ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.0411753,-76.0983617,116
-8476769.7206261,5319449.27024237,2024/01/23 05:00:00+00,1727,1727,300 E  WASHINGTON ST     ,POSSESSION/USE DRUG,43.0490299,-76.14863919999999,237
-8475634.45195371,5318461.85734246,2024/02/06 05:00:00+00,1336,1336,700 IRVING AVE    ,ALL OTHER OFFENSES,43.042623411940475,-76.13784610601408,112
-8476673.14974333,5315616.18556417,2024/02/06 05:00:00+00,2040,2040,100 FAGE AVE    ,OFFN AGAINST FAMILY,43.023954681509466,-76.14718396571084,112
-8475122.68664354,5314787.95851495,2024/01/22 05:00:00+00,2355,1625,100 REMINGTON AVE    ,CRIMINAL MISCHIEF,43.018502106849866,-76.1332618484395,102
-8477382.0499605,5318739.12727371,2023/01/21 05:00:00+00,1345,1355,100 DICKERSON ST     ,SIMPLE ASSAULT,43.044381251569725,-76.1536130362966,320
-8476769.7206261,5319449.27024237,2024/01/24 05:00:00+00,1105,1105,300 E  WASHINGTON ST     ,OFFN AGAINST FAMILY,43.0490299,-76.14863919999999,237
-8477382.0499605,5318739.12727371,2024/02/19 05:00:00+00,2149,2149,100 DICKERSON ST     ,OFFN AGAINST FAMILY,43.044381251569725,-76.1536130362966,320
-8476631.03001023,5321087.4006888,2024/02/20 05:00:00+00,2055,2055,600 BUTTERNUT ST     ,ALL OTHER OFFENSES,43.059839772404125,-76.14689103000919,220
-8477382.0499605,5318739.12727371,2024/02/22 05:00:00+00,1806,1806,100 DICKERSON ST     ,OFFN AGAINST FAMILY,43.044381251569725,-76.1536130362966,320
-8476116.2035254,5313612.55726969,2024/02/22 05:00:00+00,800,1800,100 BALLANTYNE RD     ,CRIMINAL MISCHIEF,43.010720655296716,-76.14224415464335,230
-8479345.04138586,5320192.37528778,2024/01/24 05:00:00+00,1434,1446,1000 W  GENESEE ST     ,OFFN AGAINST FAMILY,43.053899261426196,-76.17125701219402,214
-8476222.69664835,5321729.50152502,2024/01/24 05:00:00+00,1819,1819,1000 BUTTERNUT ST     ,CRIMINAL MISCHIEF,43.06399285955442,-76.1431987426224,124
-8477382.0499605,5318739.12727371,2024/01/10 05:00:00+00,1358,1358,100 DICKERSON ST     ,OFFN AGAINST FAMILY,43.044381251569725,-76.1536130362966,320
-8477443.98289316,5319085.96548592,2024/01/24 05:00:00+00,1942,1942,500 S  CLINTON ST     ,SIMPLE ASSAULT,43.04683069505183,-76.15427865023193,192
-8477382.0499605,5318739.12727371,2024/01/10 05:00:00+00,1358,1358,100 DICKERSON ST     ,OFFN AGAINST FAMILY,43.044381251569725,-76.1536130362966,320
-8477231.08414438,5318644.53494196,2024/01/10 05:00:00+00,1733,1733,500 S  SALINA ST     ,SIMPLE ASSAULT,43.043874863607265,-76.15203563897467,254
-8477092.82544813,5318776.13938196,2024/01/24 05:00:00+00,2343,2343,100 ONONDAGA AVE    ,SIMPLE ASSAULT,43.04468428395821,-76.15084581700063,150
-8471858.51441823,5320115.25642467,2024/02/08 05:00:00+00,1731,1731,2500 ERIE BLVD E ,OFFN AGAINST FAMILY,43.053478371990415,-76.10403354272995,252
-8479122.98293542,5317502.05369699,2024/02/09 05:00:00+00,851,851,200 FITCH ST     ,SIMPLE ASSAULT,43.03626820701083,-76.1692996593745,162
-8477382.0499605,5318739.12727371,2024/02/09 05:00:00+00,1248,1248,100 DICKERSON ST     ,SIMPLE ASSAULT,43.044381251569725,-76.1536130362966,320
-8477382.0499605,5318739.12727371,2024/02/13 05:00:00+00,928,928,100 DICKERSON ST     ,POSSESSION/USE DRUG,43.044381251569725,-76.1536130362966,320
-8476353.32194447,5320604.68697808,2024/02/13 05:00:00+00,2353,2353,600 CATHERINE ST     ,OFFN AGAINST FAMILY,43.05666562893814,-76.14443457788907,109
-8478137.92199341,5316115.15188595,2024/02/13 05:00:00+00,1200,1200,0 CENTENNIAL DR     ,CRIMINAL MISCHIEF,43.02719907072442,-76.16040982216674,150
-8476893.06763128,5320467.80410322,2024/02/14 05:00:00+00,602,602,300 PROSPECT AVE    ,SIMPLE ASSAULT,43.055815274636025,-76.14922387049324,120
-8477382.0499605,5318739.12727371,2024/02/14 05:00:00+00,1442,1442,100 DICKERSON ST     ,OFFN AGAINST FAMILY,43.044381251569725,-76.1536130362966,320
-8479688.18115588,5319493.85335513,2024/01/27 05:00:00+00,246,246,100 LAKEVIEW AVE    ,CRIMINAL MISCHIEF,43.04939682667557,-76.17425076874625,117
-8476281.80740928,5320496.76379018,2024/01/10 05:00:00+00,1841,1841,500 CATHERINE ST     ,OFFN AGAINST FAMILY,43.055930781067154,-76.14385752288506,124
-8479660.77663496,5317441.63196223,2024/01/10 05:00:00+00,2335,2340,1200 S  GEDDES ST     ,CRIMINAL MISCHIEF,43.0359546788306,-76.17409173368046,102
-8476631.03001023,5321087.4006888,2024/01/23 05:00:00+00,1922,1922,600 BUTTERNUT ST     ,OFFN AGAINST FAMILY,43.059839772404125,-76.14689103000919,220
-8478420.31037584,5317664.41434322,2024/01/25 05:00:00+00,1843,1843,700 W  ONONDAGA ST     ,SIMPLE ASSAULT,43.03747891808915,-76.16282581681122,102
-8477443.98289316,5319085.96548592,2024/01/11 05:00:00+00,1530,1655,500 S  CLINTON ST     ,SIMPLE ASSAULT,43.04683069505183,-76.15427865023193,192
-8476281.80740928,5320496.76379018,2024/02/08 05:00:00+00,1459,1459,500 CATHERINE ST     ,OFFN AGAINST FAMILY,43.055930781067154,-76.14385752288506,124
-8476388.50702988,5321375.70697708,2024/02/09 05:00:00+00,33,33,800 BUTTERNUT ST     ,POSSESSION/USE DRUG,43.06179889632048,-76.14481403396698,127
-8476852.013671,5322540.59913182,2024/01/11 05:00:00+00,1402,1402,800 POND ST     ,CRIMINAL MISCHIEF,43.0694168924715,-76.14891113097246,100
-8477266.650833,5321857.03540366,2024/01/26 05:00:00+00,923,923,700 N  ALVORD ST     ,KIDNAPPING,43.064806590032624,-76.15266495333898,115
-8476769.7206261,5319449.27024237,2024/02/09 05:00:00+00,1057,1057,300 E  WASHINGTON ST     ,CRIMINAL MISCHIEF,43.0490299,-76.14863919999999,237
-8476708.10528795,5320961.592396,2024/01/26 05:00:00+00,1633,1633,500 BUTTERNUT ST     ,CRIMINAL MISCHIEF,43.05924433283084,-76.14777372274314,357
-8476201.57121462,5320346.27976116,2024/01/24 05:00:00+00,2014,2014,700 JAMES ST     ,KIDNAPPING,43.05503598616807,-76.14305352257017,294
-8479122.98293542,5317502.05369699,2024/01/12 05:00:00+00,316,316,200 FITCH ST     ,CRIMINAL MISCHIEF,43.03626820701083,-76.1692996593745,162
-8478888.18619564,5317945.41743032,2024/01/27 05:00:00+00,1207,1207,200 SABINE ST     ,POSSESSION/USE DRUG,43.03938619651163,-76.16708349636676,152
-8477443.98289316,5319085.96548592,2024/02/11 05:00:00+00,327,327,500 S  CLINTON ST     ,OFFN AGAINST FAMILY,43.04683069505183,-76.15427865023193,192
-8476388.50702988,5321375.70697708,2024/01/12 05:00:00+00,1157,1157,800 BUTTERNUT ST     ,POSSESSION/USE DRUG,43.06179889632048,-76.14481403396698,127
-8476201.57121462,5320346.27976116,2024/01/12 05:00:00+00,1407,1407,700 JAMES ST     ,OFFN AGAINST FAMILY,43.05503598616807,-76.14305352257017,294
-8476201.57121462,5320346.27976116,2024/01/12 05:00:00+00,1601,1601,700 JAMES ST     ,KIDNAPPING,43.05503598616807,-76.14305352257017,294
-8476634.19883086,5315496.74686541,2024/01/12 05:00:00+00,2317,2317,100 FERNWOOD AVE    ,SIMPLE ASSAULT,43.02316831184783,-76.14682289754927,132
-8476281.80740928,5320496.76379018,2024/02/14 05:00:00+00,708,708,500 CATHERINE ST     ,OFFN AGAINST FAMILY,43.055930781067154,-76.14385752288506,124
