X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,latitude,longitude,CRIME_WEIGHT
-8479620.05618786,5322321.931704,2023/10/12 00:00:00+00,1329,1329,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/03/01 00:00:00+00,1842,1842,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/09/19 00:00:00+00,1234,1234,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/03/01 00:00:00+00,1539,1539,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/03/01 00:00:00+00,1521,1521,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/12/10 00:00:00+00,1610,1610,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/01/20 00:00:00+00,1652,1652,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/09/19 00:00:00+00,1815,1815,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/01/20 00:00:00+00,1653,1653,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/02/28 00:00:00+00,1116,1116,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/02/26 00:00:00+00,1144,1144,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/10/11 00:00:00+00,1452,1452,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/01/27 00:00:00+00,1835,1835,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/12/10 00:00:00+00,1723,1723,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/10/02 00:00:00+00,1228,1228,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/10/07 00:00:00+00,1433,1433,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/02/10 00:00:00+00,1729,1729,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/02/10 00:00:00+00,1254,1254,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/10/02 00:00:00+00,1521,1521,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/10/02 00:00:00+00,1647,1647,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/10/03 00:00:00+00,1440,1441,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/02/04 00:00:00+00,1425,1425,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/02/04 00:00:00+00,1736,1736,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/02/06 00:00:00+00,1110,1110,1 DESTINY USA DR,BURGLARY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/10/04 00:00:00+00,1301,1301,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
